brca1_rate,low_delta,high_delta,neoplastic_div_rate,weight,distance_weighted_sse,onset_age,sat25,sat50,sat90
0.014791,0.378506,0.807572,0.191700,0.00666667,9.9300,46.00,53.00,59.50,-1.00
0.016198,0.307977,0.853086,0.162592,0.00666667,15.8700,50.00,59.50,63.00,-1.00
0.016037,0.256947,0.385641,0.137033,0.00666667,18.3700,44.00,56.00,62.50,-1.00
0.008112,0.221375,1.003900,0.206817,0.00666667,11.3100,45.00,53.00,58.00,-1.00
0.012940,0.422843,1.018777,0.160107,0.00666667,11.9700,44.00,53.00,58.00,-1.00
0.011645,0.336765,0.603764,0.204831,0.00666667,11.3600,48.00,55.00,60.00,-1.00
0.011937,0.236598,1.010637,0.207803,0.00666667,2.7600,46.00,53.00,58.00,-1.00
0.014265,0.304468,0.388193,0.197770,0.00666667,17.3300,43.50,52.00,56.00,-1.00
0.012769,0.272602,0.856518,0.201336,0.00666667,12.2300,44.50,52.00,57.00,-1.00
0.013561,0.318849,0.688263,0.184164,0.00666667,7.3800,46.50,55.50,61.00,-1.00
0.016707,0.292758,0.987553,0.175117,0.00666667,16.9800,46.00,56.50,62.00,-1.00
0.015586,0.286531,1.116540,0.210678,0.00666667,11.6100,48.50,55.50,58.50,-1.00
0.011520,0.432583,0.600371,0.202732,0.00666667,9.2600,50.00,54.00,60.00,-1.00
0.016907,0.368065,1.084498,0.210969,0.00666667,9.6200,43.50,52.00,57.50,-1.00
0.015049,0.197114,0.580293,0.209440,0.00666667,12.9600,44.00,53.50,58.50,-1.00
0.012439,0.251108,1.007737,0.200497,0.00666667,14.4400,48.50,56.00,61.00,-1.00
0.011166,0.197476,1.005053,0.185321,0.00666667,8.0000,47.00,56.00,62.00,-1.00
0.015475,0.216319,0.569583,0.214179,0.00666667,17.5800,46.00,51.00,56.00,-1.00
0.015656,0.283010,0.390185,0.198258,0.00666667,18.8500,44.00,52.00,58.00,-1.00
0.013515,0.206280,0.719494,0.182549,0.00666667,10.9300,46.00,56.00,61.50,-1.00
0.011575,0.363802,0.703603,0.144222,0.00666667,19.0500,50.50,58.00,65.00,-1.00
0.011086,0.388414,0.423958,0.153902,0.00666667,5.1900,47.50,57.00,64.00,-1.00
0.016740,0.302888,0.491230,0.152271,0.00666667,19.1200,46.50,56.00,60.00,-1.00
0.008957,0.335369,0.903497,0.164703,0.00666667,17.0700,43.00,52.50,59.00,-1.00
0.011693,0.430092,0.633195,0.156270,0.00666667,9.8400,49.00,55.00,61.00,-1.00
0.013223,0.231804,0.450058,0.184479,0.00666667,13.1300,45.00,53.00,59.00,-1.00
0.013024,0.212985,0.243988,0.213582,0.00666667,9.1200,48.00,55.00,59.00,-1.00
0.011334,0.205200,1.129516,0.205209,0.00666667,14.5900,43.00,50.50,56.00,-1.00
0.014162,0.184387,0.245052,0.214560,0.00666667,6.8200,49.00,54.50,55.00,-1.00
0.014420,0.438593,0.542900,0.160076,0.00666667,8.9800,44.50,54.00,59.00,-1.00
0.011379,0.153836,0.651533,0.232347,0.00666667,14.1900,48.50,56.50,60.50,-1.00
0.012831,0.365851,1.122580,0.176501,0.00666667,14.3300,49.00,56.50,60.50,-1.00
0.014119,0.398614,0.777448,0.156357,0.00666667,15.4700,48.50,56.00,61.00,-1.00
0.010985,0.411826,0.986341,0.211516,0.00666667,8.9500,46.00,53.00,58.00,-1.00
0.011269,0.248937,1.111927,0.194490,0.00666667,4.8800,48.00,55.00,60.00,-1.00
0.010610,0.267574,0.289989,0.228943,0.00666667,13.0900,47.00,55.00,61.00,-1.00
0.011370,0.277392,1.188938,0.170593,0.00666667,10.3600,47.00,56.00,58.00,-1.00
0.009257,0.382273,1.007649,0.140986,0.00666667,12.0300,48.00,59.00,66.00,-1.00
0.012308,0.189533,0.664123,0.210728,0.00666667,9.6500,46.00,54.00,59.00,-1.00
0.012918,0.358697,0.645079,0.184318,0.00666667,13.1100,46.00,54.50,60.00,-1.00
0.012372,0.224794,0.988553,0.234914,0.00666667,13.8600,44.00,52.00,57.00,-1.00
0.011851,0.214361,0.748659,0.213923,0.00666667,1.6800,43.00,50.50,56.00,-1.00
0.013764,0.448962,0.551992,0.151550,0.00666667,7.8300,45.50,54.00,60.00,-1.00
0.012597,0.257309,1.156380,0.190181,0.00666667,13.3900,44.50,54.50,59.00,-1.00
0.015317,0.200830,0.644504,0.207925,0.00666667,12.8100,50.50,57.00,59.00,-1.00
0.010288,0.219479,0.327149,0.214123,0.00666667,14.2600,51.00,57.00,60.00,-1.00
0.012591,0.190659,0.580739,0.226004,0.00666667,11.5400,45.00,51.00,55.00,-1.00
0.010915,0.245485,0.757562,0.208276,0.00666667,8.8600,47.00,55.00,58.00,-1.00
0.012709,0.314065,0.606871,0.167410,0.00666667,5.5400,47.00,54.00,60.00,-1.00
0.012604,0.363996,0.608958,0.153629,0.00666667,19.8800,47.00,56.50,61.50,-1.00
0.015503,0.346170,0.714563,0.146252,0.00666667,5.0200,42.00,54.00,61.00,-1.00
0.009679,0.334546,1.015766,0.168815,0.00666667,6.8600,43.00,53.00,58.00,-1.00
0.012224,0.303011,0.914234,0.207729,0.00666667,10.6100,46.00,55.00,59.50,-1.00
0.014179,0.332010,1.130722,0.172353,0.00666667,10.0800,44.50,54.00,59.50,-1.00
0.014141,0.402751,0.929087,0.210553,0.00666667,4.4100,44.00,53.00,54.00,-1.00
0.009371,0.391374,0.676610,0.150666,0.00666667,9.8300,47.00,59.00,67.00,-1.00
0.010500,0.429547,0.737831,0.129136,0.00666667,12.7600,48.00,60.00,67.00,-1.00
0.013321,0.223641,1.067034,0.225701,0.00666667,1.6800,43.00,52.00,53.00,-1.00
0.014041,0.323184,1.027440,0.139032,0.00666667,16.3600,47.50,59.00,65.00,-1.00
0.009192,0.291256,0.793257,0.166865,0.00666667,6.0700,46.00,57.00,59.50,-1.00
0.015186,0.371290,1.015737,0.170528,0.00666667,18.1700,47.50,57.00,60.00,-1.00
0.014380,0.409987,0.677159,0.173820,0.00666667,7.7700,44.00,54.00,58.50,-1.00
0.015525,0.369365,1.112440,0.191890,0.00666667,14.7000,43.00,50.50,54.00,-1.00
0.010476,0.353934,0.913534,0.150344,0.00666667,12.8000,48.00,57.00,62.00,-1.00
0.011684,0.193774,1.169988,0.216872,0.00666667,6.1200,48.00,57.00,60.50,-1.00
0.010038,0.313423,1.118757,0.227950,0.00666667,14.6200,46.00,52.00,56.00,-1.00
0.010618,0.352225,0.660916,0.166088,0.00666667,16.9600,47.00,53.00,60.00,-1.00
0.010712,0.440945,0.881541,0.187668,0.00666667,17.9200,52.00,56.50,59.00,-1.00
0.009274,0.207591,0.257011,0.222843,0.00666667,17.9200,48.00,54.50,58.00,-1.00
0.011076,0.443386,0.867450,0.159907,0.00666667,6.5100,43.50,54.00,60.00,-1.00
0.010099,0.447434,0.795604,0.185126,0.00666667,12.2500,48.00,57.00,63.00,-1.00
0.012000,0.248182,0.272223,0.157695,0.00666667,18.7800,49.50,60.00,65.00,-1.00
0.012623,0.358236,0.524551,0.202050,0.00666667,11.4800,47.50,56.00,60.00,-1.00
0.012087,0.366828,1.114520,0.184517,0.00666667,13.9900,42.00,51.00,57.00,-1.00
0.013516,0.238976,1.143150,0.197678,0.00666667,16.9000,49.00,55.50,59.00,-1.00
0.013740,0.388009,1.182652,0.225938,0.00666667,16.5700,43.50,52.00,57.00,-1.00
0.011680,0.365623,0.840265,0.178422,0.00666667,12.9300,48.50,56.00,62.50,-1.00
0.011421,0.232145,0.493508,0.204079,0.00666667,11.8300,47.50,55.50,60.00,-1.00
0.009766,0.373018,0.379948,0.227751,0.00666667,15.9100,46.00,53.00,57.00,-1.00
0.012444,0.362095,0.790669,0.167186,0.00666667,13.6300,46.00,55.50,62.00,-1.00
0.016956,0.298565,1.098172,0.230417,0.00666667,17.5700,48.50,56.00,59.50,-1.00
0.011695,0.178150,0.347290,0.193273,0.00666667,11.7500,48.00,54.00,59.00,-1.00
0.009607,0.258269,1.062536,0.194884,0.00666667,19.9500,45.50,54.00,58.50,-1.00
0.012992,0.346970,0.815542,0.159670,0.00666667,12.1400,44.50,55.00,61.00,-1.00
0.016908,0.186268,0.844644,0.196968,0.00666667,8.7000,41.00,51.00,56.00,-1.00
0.014707,0.264539,1.092927,0.209466,0.00666667,9.1800,48.00,55.50,59.00,-1.00
0.016312,0.244779,0.904510,0.213365,0.00666667,5.5900,43.00,52.50,57.00,-1.00
0.011901,0.209774,0.251555,0.234723,0.00666667,10.2200,44.00,52.00,55.00,-1.00
0.015008,0.367266,0.630476,0.153927,0.00666667,4.9200,45.00,56.50,62.00,-1.00
0.009226,0.207841,0.465722,0.185197,0.00666667,7.5700,48.00,58.50,63.00,-1.00
0.015998,0.386641,0.817963,0.173852,0.00666667,3.5800,45.00,56.00,62.00,-1.00
0.012303,0.406145,0.889579,0.176784,0.00666667,12.3000,44.00,53.50,59.00,-1.00
0.009883,0.176754,0.488535,0.236151,0.00666667,13.2300,45.50,52.00,55.00,-1.00
0.011734,0.220647,0.251467,0.169403,0.00666667,18.7800,46.00,53.50,58.00,-1.00
0.011948,0.186176,0.778704,0.180038,0.00666667,4.0200,46.00,55.50,60.00,-1.00
0.011265,0.308158,0.701988,0.200797,0.00666667,14.6000,47.00,56.00,58.00,-1.00
