brca1_rate,low_delta,high_delta,neoplastic_div_rate,tp53_rate,d1_threshold,d2_threshold,division_rate,tumor_threshold,distance,weight,onset_age,sat25,sat50,sat90
0.06597580187611923,0.09348550961742222,0.4623801213996833,0.13705028527692087,0.00442085292244079,2.309412593021377,5.639324613989994,0.0013962677700306626,0.07351513113028443,74.9,0.006517223724351595,42.0,48.5,53.0,-1.0
0.07756507206825398,0.0668170043601458,0.28952245481122707,0.23342344475740415,0.003361035884742963,2.8712505959661314,5.0075479418354005,0.0006546419663041598,0.07260622045344588,266.95,0.009550123895808267,31.0,36.0,40.0,-1.0
0.027679329253673477,0.12059290060621755,0.2745111878681605,0.10638062568127744,0.0024543128068074526,2.540577422615372,4.735679876009117,0.0011432293869721973,0.0743487965377273,93.95,0.005708188381672633,48.0,58.0,65.0,-1.0
0.059681818587225544,0.1331859392897181,0.35756643141718936,0.19143841373237389,0.0038102912238242117,2.060969834605194,6.435425826859925,0.0011572256962127277,0.03967439923945652,113.96,0.0032361054322325626,38.0,47.0,51.0,-1.0
0.042845041623540484,0.09660101835059114,0.1509914394344731,0.15558662883874555,0.0038344090740382543,1.2245960220598617,5.02738207448283,0.0007745434586774567,0.05915944344513315,37.48,0.005264314568681689,48.0,54.5,60.0,-1.0
0.03485679072127731,0.10589182979709685,0.47663967343896746,0.20871431570847507,0.00175262459711767,2.8349343525754853,7.156059056260138,0.0006503685933016071,0.02748850183542544,261.56,0.00859222292135354,51.0,60.0,64.5,-1.0
0.027015799975493394,0.06479872787074288,0.23534267924480912,0.12174326219855225,0.0032715330300615653,2.911299566551528,5.665006221650131,0.0009037196652357172,0.07171530774098328,194.3,0.007749231849601266,57.0,66.0,71.0,-1.0
0.03881368672484369,0.12114975107320682,0.2732584600693392,0.16533333146687576,0.0029859426208770925,1.3934278835436087,4.647758187851016,0.0005557493180368936,0.03175117140099946,272.31,0.00455868853440711,38.0,49.0,55.0,-1.0
0.06909804772655681,0.16345234086382585,0.17789299972884862,0.18811064687431914,0.0031893372736711187,1.9281543811775554,4.38265313040899,0.0010855167811999178,0.072733981117939,317.88,0.004727742143666619,31.0,37.0,41.0,-1.0
0.03769717452118744,0.13307364495796595,0.35563013473463767,0.1935556838932775,0.0018352053233050404,1.7277723412319652,5.609152954893687,0.0005131877940497652,0.06836761912739037,109.12,0.004856771759983068,47.0,53.5,57.0,-1.0
0.028450122257548418,0.1223281518344041,0.5141487828953548,0.1095008427122729,0.0032333633816241047,2.290677483236537,5.348302600719964,0.0005673862781683435,0.06287808988807166,179.79,0.004900609062462338,45.0,56.0,63.0,-1.0
0.050217213721458064,0.1577927890998337,0.39895970472766584,0.10140694686653688,0.004323125755818896,1.202972451080281,7.242561079344815,0.0008415329184554172,0.06066866398758972,25.46,0.006493963571382543,46.0,55.0,62.0,-1.0
0.0358321853006522,0.1251512516765803,0.18153294703458633,0.1554528594750777,0.00384926445873803,1.0179763239671966,6.517085267656093,0.0012970010768637327,0.052113716521173935,100.56,0.0060784052874199804,48.0,57.0,62.0,-1.0
0.0528127044653703,0.09946341189339097,0.46380701455077733,0.2065645397828454,0.0023607151054652305,1.5483271697983523,5.0560273914301845,0.0011514496939931797,0.03498313434493426,322.33,0.003531341660652111,42.0,51.0,55.0,-1.0
0.07250415269146321,0.21545796158755293,0.49691448231793894,0.1479350845175348,0.0028191364299964957,1.499800207464814,5.929616190290088,0.0011419812536397637,0.05895275931343042,249.99,0.00455390320748695,32.0,39.0,45.0,-1.0
0.04979670043582577,0.14346785722824876,0.4980334009561571,0.1164482792208951,0.0020105801269755955,2.69922766604832,5.886671268006009,0.0006139636572304353,0.031502285607706446,224.34,0.005432688921666346,43.0,54.0,61.5,-1.0
0.03375817012871557,0.09470772923500079,0.3158103689838859,0.18706502764088379,0.0037518220821422927,2.0576935510069747,7.043329177511217,0.0011988163877831518,0.044207936525430105,274.25,0.0039922208887288105,57.0,66.0,70.0,-1.0
0.0558996486346731,0.13517068749681013,0.14095200828118942,0.20254172408963242,0.0034022611037691428,1.625642510819373,5.942882942883377,0.0012228842327618504,0.060926049078331386,75.71,0.0044710250254941875,41.0,48.0,52.0,-1.0
0.04890141443058398,0.1425326788380888,0.46377372259053107,0.22751248026816784,0.0034948292834435088,1.3172947755121824,7.408917968696619,0.0014043774260404597,0.04089611347294747,50.11,0.005944305666733661,43.5,51.0,55.0,-1.0
0.0512548268821538,0.0973616960326017,0.39395077454607774,0.15824277661730662,0.004487899017529675,2.629609544399945,5.445492265728436,0.0013874512102936328,0.049223593026959694,202.51,0.004953623778888073,39.0,48.0,53.0,-1.0
0.05488137587255697,0.08349040299933741,0.23437276756765363,0.1772360856136764,0.002751465422948414,2.5657268544119747,5.7222500959036955,0.001228145101237108,0.0268300286590141,282.32,0.004729969499621958,42.0,53.0,58.0,-1.0
0.04270618175771491,0.09629448944120354,0.33093785268897224,0.15976482366444505,0.0031117594605692403,2.213378440613563,5.873327164892734,0.0009104438065855706,0.057905094966535633,251.61,0.002609568728917926,52.0,59.5,64.0,-1.0
0.06739356509326176,0.14265740980716343,0.18741740005148266,0.2212450319166501,0.0038691833509925623,1.4192818482843548,6.793447772897803,0.0011359995358446054,0.0667461932393606,305.15,0.006758199397989638,40.5,46.0,49.0,-1.0
0.03883499507599378,0.15709961212723728,0.34635941073654497,0.19101145765896177,0.0028417868711705808,1.8754825553528107,7.221634324891094,0.0005601811718918111,0.05542913505552904,31.29,0.003888038371869121,45.0,52.0,57.0,-1.0
0.03133149558126701,0.18725366979888947,0.5145607635477737,0.21812205605049223,0.0018540827719902163,1.7450351822563273,6.673863533543578,0.0009806947219069128,0.07322483395323773,2.1,0.006395785242727304,46.5,52.0,57.0,-1.0
0.062528666923766,0.13945908362953782,0.19130518008562988,0.1850243143172852,0.0036185338452148783,1.8941680847074687,4.849909315693321,0.0014223351957534122,0.050650449695525596,154.62,0.004243791272823254,33.0,41.0,45.0,-1.0
0.05946664193894737,0.15062894400608431,0.34579809342548806,0.1027744079198482,0.002800731866685503,2.977876106084983,6.234349519070152,0.000996699569807991,0.04655762591062745,79.0,0.004295683722935179,39.0,48.5,55.0,-1.0
0.042466314944543206,0.12486161653734457,0.5091358859269511,0.2199380379621268,0.0020240496844863808,1.9105212210438665,5.574677977358676,0.0013975803197037629,0.04974686690294087,132.44,0.004040094458600163,43.0,49.5,54.0,-1.0
0.07930703659317563,0.1370844685943329,0.21244844695082438,0.17278789265091632,0.0029586456590431523,2.5725100778310988,5.99952644758341,0.001282051044149713,0.0733200795556551,230.62,0.005822996149832273,36.0,41.0,46.0,-1.0
0.04557401114127069,0.14929479551861477,0.47819269245464335,0.1003435916313915,0.002357740842514727,1.0253017789634087,6.089078329407287,0.0014628528084475706,0.03757303263006745,110.67,0.006385072972090001,44.0,58.0,67.0,-1.0
0.06054432539781838,0.1866960243794521,0.2904198799726304,0.1264827570293653,0.0020255493291423668,1.3325960157789343,4.976723159303131,0.0014778548890463435,0.037984411666772314,300.5,0.00553908071100803,34.0,45.0,52.0,-1.0
0.04161823020498579,0.06857812948938688,0.25740509605114414,0.1696643682022047,0.00228982060405572,2.03164329877614,4.5793884421572235,0.00121660761001523,0.06793042597637977,313.13,0.004203303267067718,53.0,56.0,61.0,-1.0
0.043268059121192075,0.10705685286379454,0.5983618604517301,0.15442925369316096,0.0023041437874398146,2.325973822624101,4.689198467488651,0.0006637053494574773,0.06593142479789939,32.85,0.004058744530147793,42.0,49.5,55.0,-1.0
0.05227621212702951,0.1369597458428697,0.3677438150000474,0.15712847177297598,0.0033823379756095914,1.4900023722481666,4.701946368836586,0.000677503890424559,0.0703528046883785,155.9,0.0034402473807607415,37.0,43.0,49.0,-1.0
0.040808048425906095,0.10077825705751968,0.15156438408116543,0.13619340794242024,0.003266727171273071,2.595729247086035,5.400977941894591,0.0014857052031972099,0.04309030461400008,127.06,0.005992114879943194,41.0,52.0,59.0,-1.0
0.051771538904903144,0.18478059976676633,0.36120794710435683,0.158538897990628,0.0016566058656096662,2.3580963613620862,4.082381788612587,0.0008049196298790559,0.04483244076904911,215.85,0.0037889056043088985,34.0,43.0,48.0,-1.0
0.03041545322973884,0.160592302284537,0.2447988992370986,0.11372636346127823,0.003306298273552275,2.0420373988014697,7.491630574538135,0.0005565891812023431,0.05759656907248701,114.24,0.005913146087021425,50.0,60.0,66.5,-1.0
0.043265807697826335,0.12838217668316176,0.38335871989980347,0.11153097814292386,0.0017372804234257494,2.1234036774844935,4.379869137591644,0.0010133449279331021,0.05068798107091233,182.01,0.003434289446557583,43.0,54.0,60.0,-1.0
0.07258745400369608,0.06288923903051535,0.5674936527735873,0.19470340699267683,0.0023738887003410987,2.5098185843844147,3.1728341050599003,0.0008414514137276455,0.06242160117558738,319.82,0.006006808658402521,29.0,35.0,39.0,-1.0
0.05138681943013634,0.17746410264427978,0.4358250370354622,0.20734679566952308,0.0021331060842624066,2.1029957744445067,4.304854461789899,0.000830235970518594,0.032382343217676024,318.25,0.003915374711114848,31.0,39.0,43.0,-1.0
0.0399856282297381,0.11932837831051685,0.38074800834046274,0.2156978235646852,0.001762146903738636,2.4173546071397287,5.443013042174641,0.0014867147555133679,0.052957738329416616,135.48,0.00477814719052245,42.0,49.0,52.5,-1.0
0.047586762134286816,0.13953289589291218,0.40780407403204333,0.1565237678951895,0.003705374363998682,2.696206152492975,7.459525277376011,0.0007992541975920149,0.04722421892723033,25.3,0.0037668174911738373,45.0,54.0,59.0,-1.0
0.031995959335910096,0.16484460438982762,0.1658074441002006,0.11416347105854274,0.0029972953415303132,2.3468381041830653,6.351124235482769,0.0014782106479659376,0.044741030836268035,265.13,0.006684177695406189,44.0,56.0,64.0,-1.0
0.040007630286150744,0.1443768307788431,0.4709052116779246,0.12736573819879296,0.0019169081153177347,1.42224692894336,3.6174212335095484,0.0006556405362473715,0.03725336468507301,56.52,0.004975232846360796,39.5,51.0,57.0,-1.0
0.048612357286091826,0.087992091460395,0.4749600039203076,0.19247441843169366,0.002803006821772416,1.731698261314585,3.5480685389318403,0.0011408286407844919,0.07479822223377089,46.93,0.004165750296359924,38.0,44.0,48.0,-1.0
0.07855877984074716,0.20051862967637224,0.2155577767084152,0.2081042825047914,0.003615915079295246,1.780801334529366,6.633753526880269,0.000982842018312675,0.05099043819572405,229.93,0.00615260337774173,32.0,38.0,41.0,-1.0
0.05299408904322323,0.0944058906473986,0.5939857337137829,0.16830250927693255,0.00222177157936737,2.8917477113040766,4.7099211152704745,0.0014084234716646071,0.07397201080914596,164.07,0.006239432665321657,39.0,46.0,51.0,-1.0
0.058341248567360865,0.1395507992624549,0.2871265820898492,0.17996050008438447,0.003053730865164129,2.536355070676391,6.455225988363421,0.0011732212848612053,0.02852011481781369,93.99,0.0038617699472635264,35.0,45.0,50.0,75.0
0.031278130884689406,0.2105552394419735,0.23486449177249974,0.1173530672755251,0.0018833023242787604,1.7488472578558736,4.715394580789005,0.0011739963595259087,0.07446716711238316,18.66,0.00738029286563942,47.0,56.5,63.0,-1.0
0.05693840808644605,0.09058774691829644,0.13144986941794168,0.11375518207278862,0.0020221357372673856,2.8168995963394234,4.404523032481403,0.0013203990156473164,0.038703146464187856,257.77,0.007717617947126641,38.0,49.0,55.0,-1.0
0.028375795708579257,0.07470447921976066,0.26009000242604935,0.18909631420266795,0.0024938829884132603,1.022167325428998,4.28976229079049,0.0011881117880815056,0.050670673947255995,74.93,0.0058026412936319416,48.0,55.0,60.0,-1.0
