brca1_rate,low_delta,high_delta,neoplastic_div_rate,tp53_rate,d1_threshold,d2_threshold,division_rate,tumor_threshold,distance,weight,onset_age,sat25,sat50,sat90
0.06926203966232411,0.12199654064482791,0.2583974898865172,0.19554937055649657,0.002783851490165586,1.8799632809900433,4.507362269751005,0.0010573848755004278,0.05164850856592033,307.81,0.005,35.0,42.0,47.0,-1.0
0.0670749371578814,0.1615549312000945,0.38571811231583797,0.1782890025043579,0.0028823700588375676,1.8123271338271758,4.936717389232363,0.0009429169345639059,0.04908528643724637,192.79,0.005,33.0,42.0,47.0,-1.0
0.07051971445959201,0.16106630385953036,0.4838821152409794,0.14963363553818157,0.0032824188146369426,2.1572484485288794,5.2783834970737615,0.0009389277415703936,0.04966721003727035,238.27,0.005,32.0,41.0,45.0,-1.0
0.07193716902974914,0.09743031773845451,0.14798531601075168,0.1393937448830795,0.0028761562546600105,2.064766605890758,5.057032152341279,0.0010567796418212828,0.05164313540327388,590.04,0.005,39.0,48.0,53.0,-1.0
0.06756758267057798,0.13022055036032837,0.5321270015574635,0.19763152406831094,0.00275650640873259,2.1902489406547025,5.261139701990353,0.001057212861055391,0.04628113632675546,318.19,0.005,33.0,40.0,44.0,-1.0
0.06378409582444844,0.18491664496351484,0.34027957225840316,0.17962376743340513,0.0027838781988765945,1.8458120294143894,5.168402961790472,0.0009942192412286267,0.05065236106481189,169.38,0.005,33.0,42.0,46.5,-1.0
0.049771226584256194,0.11932768387721299,0.5648471946473288,0.19014111681129303,0.0031936569679624984,1.9773656795309327,4.727238721784777,0.001010916957403167,0.04563817256104176,228.33,0.005,36.0,45.0,50.0,-1.0
0.04735127737920388,0.19024326154656554,0.20014700155569787,0.10317969023874048,0.0027540287164653852,2.08894374023858,4.961877230251387,0.0009322543558067204,0.050010447751033645,50.35,0.005,39.5,51.0,57.0,-1.0
0.03214568279345094,0.13611278819614941,0.22891648754442437,0.19377395925555146,0.002962291151323399,2.1330712784231354,5.200265102002249,0.0009624733282764083,0.05332259801395202,309.03,0.005,40.5,48.0,53.0,-1.0
0.0779043715502233,0.20537291051321713,0.45585942422915976,0.13722179460433276,0.0032815058264086348,2.111500361586318,5.216890189158995,0.0009898723004287578,0.0477224156184516,291.24,0.005,30.0,40.0,44.0,68.0
0.033377165649224265,0.17141126001243778,0.33415501227553474,0.15334297165350755,0.002880907253488726,2.0521130372475556,4.8618126105533905,0.0009175299838632203,0.04618005902120516,409.66,0.005,38.0,48.0,54.0,-1.0
0.027409207118297585,0.08468631873080765,0.4478634975563782,0.2042667018270944,0.0032805058394605267,1.9303301432552609,4.870459706034869,0.0009939111622551617,0.046894713590842865,334.77,0.005,42.0,50.0,55.0,-1.0
0.06457046257730154,0.1291348863640166,0.42110824353717274,0.181773715647783,0.0030899079609328925,1.8337777284559558,4.91580740217061,0.0009083228347723785,0.0499399081924452,153.39,0.005,34.0,42.5,47.0,-1.0
0.04314236667830319,0.0831238702185675,0.16963342450682478,0.1822702401048797,0.0028023557811221317,2.170048047350719,5.081061139700395,0.0009693739609069675,0.050909154914814174,146.8,0.005,48.0,55.0,60.0,-1.0
0.07399358699831887,0.20295146235165812,0.3690520129854955,0.14423006725631102,0.003163207459266593,2.0646645052671047,4.87365772887371,0.0009188933336123031,0.052467896113490266,286.85,0.005,30.5,38.5,44.0,68.0
0.0533281421077443,0.10095441449081644,0.5693009136235023,0.12304509446148254,0.0027269463716353974,1.9740388240012152,5.492375564055837,0.001078335453250983,0.0524860801945695,255.63,0.005,47.5,56.5,61.5,-1.0
0.05547198789464772,0.07737211858167097,0.4426752446591096,0.13937272973746118,0.0030956535808151415,2.090797845714753,5.268647491917657,0.0009215481891911794,0.05416011845137608,360.74,0.005,47.0,55.0,62.0,-1.0
0.05104191705813246,0.10271610609470297,0.27915311872442505,0.1728941363460153,0.0029633468761830284,1.8086448319521322,5.326291924194358,0.0010792321543679534,0.04640249088998611,131.06,0.005,43.0,52.0,58.0,-1.0
0.030301502918442462,0.20441638344701465,0.3387726191201333,0.12833087107133226,0.0028835739744903915,2.0316878275767585,4.676772782939231,0.001071322856818475,0.05258519529835211,451.07,0.005,39.0,50.5,56.5,-1.0
0.06227122704870716,0.07949320074056498,0.36303836717790383,0.19719674099000412,0.003048669965532542,1.879910260664023,5.304124526182263,0.0010430814259231604,0.05238984003915542,589.37,0.005,48.5,55.0,60.0,-1.0
0.026254212906633365,0.21336947411863125,0.35150564973259213,0.20958293181504006,0.0027496379999534634,1.9946633323352643,4.990706994354521,0.0010875652909949967,0.05071728052376076,1236.33,0.005,34.0,42.0,47.0,-1.0
0.03766176949921844,0.06598600898818877,0.386329185307912,0.15192911974074141,0.0031978738458794485,2.123300588825721,4.817138892822715,0.001090579879013949,0.04790917838140119,116.87,0.005,52.0,62.0,66.0,-1.0
0.0758644636121615,0.06397751862180101,0.38649506031687586,0.1887565156353519,0.0027635384422504523,1.856135838825565,4.919114319316304,0.0010932463824286365,0.050960425532343735,929.77,0.005,47.0,53.5,57.0,-1.0
0.039435328375757556,0.20989010408540468,0.23566587600272867,0.11718611053760805,0.003198667603274944,1.8613137266497977,4.679268308157739,0.0010198765583041688,0.05374562040837465,469.49,0.005,36.0,48.0,55.0,-1.0
0.07631627718801162,0.18869774649807533,0.3443431687465399,0.20986688289530625,0.0027107020703861927,1.843657598706294,5.329428614882737,0.0010593634176650323,0.047326407419664346,363.29,0.005,30.0,36.0,41.0,-1.0
0.03220817633565223,0.07980060858405513,0.5652300244831236,0.1556609471354917,0.002880569215068564,1.9954336181406134,5.162864212763583,0.001091124651409394,0.04786446226882056,81.92,0.005,49.0,59.0,64.0,-1.0
0.03580390661430153,0.10965178766401516,0.49315432235576523,0.23605569964853543,0.0030004447117214054,1.8575590010205003,4.513936287708201,0.0009459312059997712,0.046318222177865215,545.89,0.005,37.0,44.0,49.0,-1.0
0.07035653047509877,0.10965354782785192,0.18905852782614846,0.22893586614824302,0.002799319033641167,1.9138880329351744,4.653613395192059,0.0009230980127330711,0.045211480163364404,317.25,0.005,35.0,42.0,46.0,-1.0
0.05380641217947005,0.07626750446459456,0.5200601058185086,0.1072746613051146,0.0032549051214108378,1.8396452566319503,5.343574951597753,0.0010805306287855236,0.054795706805865936,464.41,0.005,51.0,61.0,66.0,-1.0
0.054192327482947944,0.15696253131200175,0.5365146978124853,0.18443500202742158,0.0029475429415642086,1.9496736173628733,4.92588208637351,0.0010303862051159948,0.05367490631752325,159.56,0.005,35.0,43.0,48.0,-1.0
0.07181223947522133,0.06695600992204671,0.20711923660633155,0.13314428195461545,0.0028496325454993275,2.028493060697109,4.916262425703192,0.0009098508239855188,0.04873614138459572,877.59,0.005,47.0,53.0,59.0,-1.0
0.049964328514196486,0.0996543300722173,0.23359793423883896,0.2044419992340825,0.0031899412580543465,1.84211123194165,4.5665588569551785,0.0010188867327512905,0.04646173244192699,19.13,0.005,41.0,48.0,52.0,-1.0
0.06911142341504764,0.18471640652341265,0.42839197247786287,0.20905948964093807,0.0027807313250478886,2.014427214379055,5.014222870190414,0.0010715144288245115,0.04962799365593516,233.55,0.005,32.0,39.0,43.0,-1.0
0.06904862968468031,0.15498912071461665,0.4956595702221825,0.21131607745763203,0.0032676162376903987,1.901353341535675,5.090075895358309,0.0009190098395128804,0.05116165700024122,208.96,0.005,33.0,40.0,44.0,-1.0
0.07167082688254936,0.1644139744896163,0.5061080774145972,0.17458111864920361,0.0030797505775605727,1.9152622456729849,5.234893162310291,0.0009404809186251438,0.05194798128818499,181.74,0.005,34.0,42.0,47.0,-1.0
0.028046747504034308,0.08794263534973643,0.1456233276610442,0.18276013425553597,0.003108428716079704,1.9574521827328113,4.817991096952049,0.0010009052474044462,0.0537500494223461,188.3,0.005,45.0,53.0,58.0,-1.0
0.07233954875792417,0.08113645396824704,0.4149022754601215,0.11331340475219084,0.0031354293769628562,1.8337972875294082,5.435939822700626,0.0009274815860075605,0.05458880245909081,732.51,0.005,47.0,52.5,58.5,-1.0
0.04617992228551944,0.16233012339793762,0.2479023924004061,0.11956757753355396,0.002986726364414248,1.9667557474379542,4.732569940528874,0.0009735023620230257,0.04866392449826248,121.36,0.005,37.0,49.0,56.0,-1.0
0.04301225604269,0.12071425275630863,0.44915680581885375,0.14156270643997995,0.0032693147560292047,2.1665392078152714,4.980910428300079,0.0009656722410009378,0.05035434789830004,138.85,0.005,42.0,52.0,57.5,-1.0
0.0762179929629556,0.07915737416017965,0.17620971163205304,0.11227926166750758,0.003094717971024317,1.9674433203161519,5.274321416141843,0.0010342462826617186,0.04833637758328239,873.9,0.005,47.0,54.5,58.0,-1.0
0.03442102172510339,0.1503920978355907,0.39476664673624784,0.1652379214173718,0.003013579065307874,2.1055693560026354,5.299244716512066,0.000998430643115086,0.05099593441522613,333.23,0.005,39.0,48.0,54.0,-1.0
0.07441016010488447,0.18200514353130437,0.24985677163688433,0.15098688248808756,0.002888663988122558,1.8630446594499999,4.647783372542191,0.0010872254926751488,0.04937904037198754,291.1,0.005,30.0,38.0,43.0,-1.0
0.07039697311579766,0.10725744405505439,0.3401030792633045,0.16192397778950504,0.0028811564348654953,2.1673767582062218,5.281294035431516,0.0009221176821992222,0.05497034657837574,376.03,0.005,37.5,46.5,51.5,-1.0
0.07731570630021126,0.07895657235472661,0.5282561660115757,0.18919034375876906,0.0027731530070010677,2.0353031999876885,5.186096365105449,0.0009024605371777206,0.04954317961841747,873.67,0.005,39.0,44.0,48.0,-1.0
0.046082590252757544,0.17674971338838047,0.385436671321392,0.2310595981573847,0.0031681808963456358,1.9917478256498162,4.876359473480826,0.0010973263089848644,0.05217760236003644,756.15,0.005,32.5,40.0,44.0,-1.0
0.07335600133692599,0.10542535005824624,0.5217103582372503,0.11489873446199361,0.0032994628382845437,2.066273894442615,5.150125015558797,0.0009180881453968266,0.05397033398896626,291.22,0.005,38.0,47.5,54.0,-1.0
0.06000245881592773,0.15158610399338196,0.18966252223922386,0.2324434234981333,0.002880805579508831,2.031206886323017,5.199775944589066,0.0010298466310490618,0.05440594409695519,139.29,0.005,35.0,41.0,45.0,-1.0
0.03353671458426,0.17753937470962583,0.21265991561707395,0.13790622518449203,0.0031259428183687825,2.192081913959473,5.11154360597707,0.0009109000629982592,0.051163089699275334,448.53,0.005,39.0,48.0,54.5,-1.0
0.05520294109798237,0.1290269112287824,0.4204859908517074,0.15049202682303559,0.003007643546764055,2.094682275392888,5.386402886723708,0.0010842114394590385,0.050036329251831,24.9,0.005,39.0,49.5,55.0,-1.0
0.05107729712995937,0.09609485891267375,0.3947798078986155,0.17920806606046893,0.0031212013086662233,2.059179392880484,5.152433056521032,0.0009632428303648087,0.05287432221985955,78.09,0.005,43.0,52.0,57.0,-1.0
0.05860431508701456,0.1615406587869221,0.3176692303610737,0.1572296353200176,0.002830577116018177,2.0353224993636037,4.817040911317238,0.0009072119668554729,0.04918400044156861,193.69,0.005,33.0,43.0,48.0,-1.0
0.02659497267624582,0.09853248928658354,0.1886505000799848,0.20874751169691058,0.002818922536327739,2.1642552908523545,5.156269039327491,0.0009072325420989393,0.04505429834128701,228.24,0.005,43.0,51.0,56.0,-1.0
0.03316414444560319,0.14133643815151073,0.3139365075555677,0.16638362212756652,0.002771530515718647,1.8536378439491061,4.778075545781258,0.0009609409207521663,0.049279032136813505,362.11,0.005,39.0,48.0,54.0,-1.0
0.02784118543579194,0.15694802842363642,0.5047112692125193,0.1333973948878344,0.0032096453057538442,1.8228927760613043,5.300963853641676,0.001085559086034456,0.05272108399104381,578.55,0.005,39.5,51.0,57.0,-1.0
0.027329280336909192,0.20146331381869076,0.46059757684829794,0.12423789849915046,0.002755032603494519,1.8734132915521275,5.480027179554193,0.000991712128491698,0.05284080948341409,447.04,0.005,40.0,51.5,59.0,-1.0
0.0536151313107313,0.18797926572221382,0.27093633203721657,0.2172335307283096,0.002996484987910454,1.8463426897341073,4.5720591470729435,0.0010683986422078927,0.04555567916906878,604.24,0.005,31.5,39.5,43.5,-1.0
0.0637973501016207,0.12205467122618396,0.4276265446013565,0.10150187029659467,0.002825434595161345,2.0100353211869044,4.663751304258296,0.0009331813735753068,0.05336304290550239,110.89,0.005,37.0,48.0,54.0,-1.0
0.03344870944833492,0.15613446527121294,0.17744282681514928,0.15108871055095535,0.003275057508540584,2.198185789033455,5.272104891354585,0.0009621923019841533,0.05187665049166093,470.16,0.005,39.0,48.0,55.0,-1.0
0.0794023151475983,0.14895510848455173,0.5227534708232224,0.23864503300567816,0.002784957533141265,1.9792982453017405,4.89257271584192,0.0009160098567292371,0.05255330172794745,380.55,0.005,28.5,34.0,37.5,-1.0
0.040433628987351075,0.11346080648024734,0.20303733369196503,0.1439450717722785,0.003145615540035052,1.8058731374240284,5.327173424520686,0.0010713096047149117,0.04872261573191549,52.98,0.005,45.0,55.0,60.0,-1.0
0.048857846502742615,0.1350923094704642,0.1923230274303553,0.12532973131232153,0.0032442621732937296,1.8178596355897116,4.732852284943706,0.0009584118660629058,0.04990197542401587,74.63,0.005,40.0,51.0,57.0,-1.0
0.07502537341292426,0.1539398304859169,0.5281316634401865,0.14768271138281341,0.0029992901751188916,2.012564416401831,4.604979715896071,0.0009797105013403082,0.05417337672551677,289.05,0.005,30.0,38.0,42.0,-1.0
0.057254484515813775,0.13892639613610663,0.16037536058730337,0.1341134435677999,0.003206153030857525,2.0550354801913837,5.149149050134274,0.001034040651070271,0.0526290301903953,27.16,0.005,39.0,49.5,55.0,-1.0
0.07833983141880632,0.21753249302905994,0.25834955783419455,0.20272548964130827,0.0031499901227611616,1.9385971445252197,4.623869774864221,0.000908189392057144,0.05277343127529179,380.47,0.005,27.0,34.0,38.0,-1.0
0.05969577322006083,0.0884010531899148,0.28265070509261037,0.126824421352778,0.0027148938790791436,2.170984183401611,4.9482073282568715,0.0009615070144841573,0.050984771915577376,309.74,0.005,44.0,54.0,58.0,-1.0
0.06463827706950934,0.21411379576790074,0.49536248195432503,0.2213522013566697,0.0027684624427101825,2.092965401197515,4.940088699527369,0.0010106207604822551,0.05154102409482357,352.76,0.005,30.0,36.0,40.0,-1.0
0.07260011014306146,0.17830903495624156,0.5044183642111834,0.1068549193752591,0.002840721090264779,2.0487591093500983,5.358125304624823,0.0009009000249879319,0.0501462934211635,209.53,0.005,33.0,45.0,51.0,-1.0
0.028195966494679606,0.11865734158921798,0.37897316892560573,0.14738390766162565,0.0032066873239723123,1.9930290034349176,5.2686275894593795,0.001070403103376234,0.050047914829034985,389.76,0.005,43.0,53.5,59.0,-1.0
0.051933485799929825,0.2176864271191882,0.34318725897295344,0.23690837707033763,0.002946945601316436,2.117472860223989,4.584819272311832,0.0010110923420275529,0.05302059786985725,971.49,0.005,29.0,36.0,40.0,-1.0
0.04658030011069867,0.20644780164568877,0.35851996614256776,0.11881136786382862,0.0029192270779194803,1.8268666675391068,4.701979037688782,0.0009035337561999825,0.04953279916500164,168.41,0.005,36.0,47.0,54.0,-1.0
0.02540229509611586,0.10448353705613021,0.4574560635354684,0.1887277682296968,0.0032890835685255217,2.0481430838632178,4.977505873627733,0.0010522865126368016,0.05403327871964054,551.62,0.005,41.0,49.0,54.0,-1.0
0.0694087383286955,0.2197989392106824,0.26225378736535915,0.1571118731583795,0.002782092766817776,2.0299487718492135,5.497580037262917,0.0010401762020241317,0.050952128404133726,282.93,0.005,30.0,39.0,43.0,-1.0
0.062250806965041844,0.06473716626057811,0.3126506676256262,0.22538888339371754,0.0031029676853135154,1.895063345344239,5.3527811296319125,0.000969606284681903,0.0535334467114406,900.33,0.005,49.0,56.0,59.0,-1.0
0.05989971457234885,0.11492679398062525,0.32178325032253297,0.23428929819824063,0.0031511778729449496,2.0163426547779806,4.7845408751118255,0.0010793993597545991,0.0473509711688066,115.14,0.005,36.0,42.0,47.0,-1.0
0.041441900811539804,0.15445124014130385,0.3105312325189603,0.13847550710570938,0.003231934537303122,1.8750374727757966,4.584811591235763,0.0009683853877091322,0.05217639147641568,299.82,0.005,37.0,47.0,53.5,-1.0
0.03354928602458824,0.1998902984465292,0.25595852796005475,0.17860851521801385,0.0031751846550848247,2.1135296437502857,4.938386258584193,0.0009952514617173453,0.054947017489350256,1014.17,0.005,35.0,43.0,47.5,-1.0
0.04289385017841724,0.20545037030767177,0.3741801865368347,0.20392451291851674,0.00305444687649826,2.0613756836037984,4.799383291514825,0.0009482744123253327,0.04822492347168666,832.12,0.005,33.0,42.0,46.0,-1.0
0.062102861233846327,0.19034215089886122,0.5532259052252313,0.2102625770721075,0.0028111076069721407,2.024868293495029,4.601894157314545,0.0010305844253127997,0.05455349428187812,531.3,0.005,30.0,36.0,40.0,-1.0
0.05320026353650613,0.12927559885884277,0.1372045206807183,0.23436843312609085,0.0027618016104780955,1.816431637321939,4.746066611504938,0.0009131060867836766,0.04955117842411763,84.16,0.005,36.0,43.5,47.0,-1.0
0.05338482906914119,0.11001119184457342,0.14446103163594531,0.11562405155489175,0.0029307026267939573,1.8242113803306146,5.198189725609914,0.0009414041083049625,0.04802071568783639,155.54,0.005,45.0,57.0,62.0,-1.0
0.025260776610153066,0.19653911349477868,0.4171771614849475,0.12278408805469407,0.0031637624328811707,2.1421966167162343,4.7542634837541575,0.0010837587361805362,0.04954457430298659,971.39,0.005,37.0,49.0,56.0,-1.0
0.04872298610805473,0.18489298200425347,0.523777778983179,0.136448796078135,0.002893494264580638,1.8969931412113332,4.979863400551065,0.0010366516715317627,0.047282528754634214,260.1,0.005,35.0,45.0,50.5,-1.0
0.0424699598899959,0.07249734289285822,0.1343206896478548,0.1485070117570053,0.002711420488690492,1.8661951030327102,5.225183320850869,0.0010416182471367176,0.05238580386457383,435.48,0.005,57.0,65.0,69.0,-1.0
0.05818834498833268,0.21754392537882297,0.2935373177468157,0.21384230841481577,0.002891039470697076,2.1196854088965966,5.100733918862643,0.0009432711390450803,0.049140260937892366,557.48,0.005,30.0,37.0,41.5,-1.0
0.042443424412148836,0.20240311313883128,0.4050386630536548,0.11764368784452772,0.0027862311968733207,2.0772381707718806,4.672943936442078,0.0010014585403164088,0.05491774475928712,159.62,0.005,38.0,49.0,56.0,-1.0
0.07306386738470907,0.10058632104989255,0.41316966395300075,0.17749571761254562,0.0029376999000355498,2.0710483054399176,5.225769634715434,0.0010133875590638774,0.052584222371847546,365.84,0.005,35.5,45.5,50.0,-1.0
0.02550928800016179,0.09013151596981629,0.13501608619278938,0.11548812545870846,0.003072089571976978,1.8966555634956344,5.069212050430677,0.0010180390765532252,0.0534943533308978,206.97,0.005,50.0,62.0,69.0,-1.0
0.07908793917961157,0.1270835820641288,0.3669998649050548,0.10174578291176986,0.0031776171337862275,2.0080920268183977,4.907961430360565,0.0009188143926178793,0.053896564216753984,239.64,0.005,32.0,43.0,47.0,-1.0
0.0400252955325482,0.06808315141952082,0.4053924522676149,0.14126572704838683,0.0030981726279962116,2.134498070737041,4.518160543914364,0.0010191427549371456,0.04731280539686853,21.74,0.005,46.0,58.0,62.0,-1.0
