brca1_rate,low_delta,high_delta,neoplastic_div_rate,tp53_rate,d1_threshold,d2_threshold,division_rate,tumor_threshold,distance,weight,onset_age,sat25,sat50,sat90
0.06350353033664484,0.09508608728538896,0.255959923131033,0.1711536328519471,0.0029641975341684365,2.1741732575694126,4.874388201317267,0.00107679956245957,0.04689248471224933,117.28,0.005815628055508214,38.0,47.0,52.0,-1.0
0.06293701465178549,0.14789550895655282,0.47870571630191006,0.15167306842405714,0.0028460805664063016,1.8686905759717318,5.335360922599334,0.001029445445107548,0.04836557913673676,113.02,0.0044220467655211645,36.0,45.0,50.0,-1.0
0.04788584542362887,0.08768243023356107,0.45097925277124284,0.23337890165161942,0.002962605458441592,1.9759555606320633,4.512268010142231,0.0009352381207722051,0.049038315207608395,25.7,0.005792543688057131,40.0,47.0,51.0,-1.0
0.04679155167641848,0.08790046303843455,0.5633182424939087,0.1272415051941517,0.003249875269325692,1.9428466425174833,5.148848827707088,0.0009005289074617968,0.048894713547015356,23.32,0.006734328300271246,44.0,55.5,62.0,-1.0
0.038589033961900616,0.1184456519098589,0.3041197597705121,0.13974416721910946,0.0028452678567929828,1.9046624005285298,4.800411864025363,0.0010504131512830844,0.0525044056978313,72.55,0.0033788241587221247,43.0,53.0,59.0,-1.0
0.058939300326756115,0.09044227906176472,0.42892016805435557,0.11113526228894985,0.0030349525701171077,1.9328520642690397,4.755875224817469,0.0009924252637115965,0.04639482449309927,67.75,0.004446483404948663,40.5,52.0,57.0,-1.0
0.03628752457649814,0.08487764313837927,0.2563596873015218,0.22732508470751872,0.0031193093597631774,1.8047000757562344,5.111488223912774,0.000988134133441552,0.04547096241644451,37.17,0.0068787663405136335,47.0,55.0,58.0,-1.0
0.043288368442169115,0.08631737739889443,0.5500696622649688,0.1379865797014464,0.0029337441955160394,1.896854964744925,4.9011099554443796,0.0010470186831434366,0.049025734683331226,13.33,0.0036357526190870073,44.0,55.0,61.0,-1.0
0.04904196287038834,0.14006857441623222,0.22060828404975016,0.12675377665698595,0.002744310033743946,1.9436270559090683,4.892819975866547,0.001015247684931808,0.05118070175192947,26.5,0.0036309365228829114,39.0,50.0,56.0,-1.0
0.047030027378246075,0.10298889387784962,0.4341147483900497,0.23532476193403504,0.0029196138171078533,1.8581307108858498,5.473158091376223,0.001015555787554895,0.050258085202111016,20.88,0.005552060467273562,42.0,49.0,53.0,-1.0
0.05796654144344058,0.1340212147153603,0.41060940227817416,0.10558063668805251,0.0029211908877738346,2.1145425264200264,5.380979899211336,0.001043330666146921,0.0458256280261798,55.94,0.005314837735202944,38.0,49.0,54.5,-1.0
0.053159221402829686,0.14646384198177953,0.3081074536848122,0.1334049739064746,0.0030652464170997816,1.8376802489073334,5.481508809043272,0.0010142553388943914,0.048318099582004115,19.2,0.004573683588054867,39.0,50.5,56.0,-1.0
0.048127218703610516,0.11115384138414328,0.2863511581014204,0.216539673270226,0.003091345769101727,1.8718291617677623,4.894441818345596,0.0010627047496955704,0.05444363937466434,25.68,0.004565351475844325,40.0,47.0,51.0,-1.0
0.03274001529873379,0.08134285075358652,0.426312507260678,0.12878537314422217,0.003004314640039846,1.9940282004898853,5.115853699680875,0.0010479574723493963,0.045757733746625534,115.79,0.004647717138409477,52.0,61.0,67.0,-1.0
0.04001251528217199,0.11316989769065684,0.44106755590793534,0.1629878734609732,0.002914191788601743,1.8826879048787946,5.005163401760132,0.0010434982423479437,0.05387499779940753,49.2,0.003148219425578664,42.5,50.0,55.5,-1.0
0.046513850093522206,0.09470662293426764,0.3520866704084164,0.21997051678222818,0.003091814465235931,1.9636697555492928,4.878488632141814,0.0010486770431800117,0.04756832013251452,12.02,0.0037048220254892656,41.0,49.0,53.0,-1.0
0.056150886021866145,0.10236861939239486,0.24065261577338687,0.10586133125988212,0.003151470959783457,2.073713044842399,5.291336104374834,0.0009162889462393618,0.052852377078681144,116.49,0.006541741053657156,44.0,54.0,60.5,-1.0
0.061914755537626535,0.11091026921500804,0.12995320686205625,0.144981002253068,0.002842966239961755,2.173002900601222,4.925642092456701,0.0009686326146305312,0.05263717113152945,69.87,0.006147697303573832,38.5,47.0,51.0,-1.0
0.0429869043591218,0.06148731863945325,0.38729767854709357,0.16177181102516452,0.003251453067093862,1.9575248091699557,4.544799089602368,0.0010724068348737005,0.05208500726122172,71.57,0.006239516399971762,49.0,59.0,64.0,-1.0
0.038808127294286864,0.08065580832653205,0.3394113995723685,0.12285062149175792,0.0029321219719854767,1.9653125781370488,4.646888396363099,0.0009908517966783286,0.0477352137732181,59.45,0.003981983371190051,47.0,59.0,65.0,-1.0
0.03949258584534137,0.09133136165986994,0.5469306737587425,0.1224222035958584,0.0031654346886603396,1.9828413046285274,4.554850106793512,0.001045445051997653,0.046318405418511295,86.4,0.006504276460167706,43.0,54.0,61.0,-1.0
0.05094208225372727,0.1232224095937893,0.326109090616778,0.168345798384056,0.0027435937209524175,2.110326825097908,5.069776284787033,0.0010469988947861353,0.051573919457240144,21.6,0.003399960849104886,39.0,48.0,52.0,-1.0
0.06251374643105673,0.08680625886721374,0.5838553913667234,0.14404122299581723,0.003055460315726873,2.103312962086793,4.651530055893832,0.0009538747812592798,0.0533819244550325,116.65,0.006879217003661927,38.0,47.5,53.0,-1.0
0.027038160386259686,0.06416494575775276,0.45051533117115805,0.2309804761837108,0.002926004814735046,2.1314715339999606,4.672553285583072,0.0009835806822543701,0.05207485794394733,114.33,0.007909344795368277,48.0,55.0,59.0,-1.0
0.047990523553123034,0.09835607111860073,0.5170733285281667,0.10510793182063255,0.002780512864783081,1.9897799441101574,4.641685849226685,0.000953992198606218,0.04508621136305261,4.72,0.0069482817421893505,44.0,55.0,62.0,-1.0
0.04466773774080507,0.1291298113224768,0.14113997656734614,0.11156387709299609,0.0027202143152093975,1.9278806548392937,5.399474249359366,0.000994446089080203,0.051268658382910955,45.96,0.006110668562288154,46.5,58.0,65.0,-1.0
0.062218727427163174,0.10464185434407992,0.31709635031964667,0.1676721828448397,0.0032445349672789526,2.1724531334238186,4.8259621302651565,0.0009727944233638774,0.046651700578168934,110.31,0.0055417591644042995,36.0,43.0,49.0,-1.0
0.03756487299179072,0.1313664912530983,0.3177573759430151,0.10531078756355246,0.002900017343804465,2.0354016515243596,5.425251951389257,0.000978421236569868,0.049767151021348814,43.76,0.004321598777868401,46.0,58.0,64.0,-1.0
