brca1_rate,low_delta,high_delta,neoplastic_div_rate,weight,distance_weighted_sse,onset_age,sat25,sat50,sat90
0.048490,0.115173,0.341256,0.120309,0.00416852,11.3500,42.00,52.00,58.00,-1.00
0.047909,0.118370,0.515367,0.179627,0.00450794,4.7700,42.00,52.00,56.50,-1.00
0.040530,0.107614,0.422719,0.137525,0.00435281,3.8400,45.00,54.00,60.50,-1.00
0.053894,0.116786,0.282133,0.121073,0.00580280,7.6500,41.00,49.00,58.00,-1.00
0.041792,0.086258,0.535857,0.191888,0.00512410,6.1500,45.00,52.00,57.50,-1.00
0.050127,0.134240,0.170779,0.118287,0.00625443,8.0800,44.00,51.00,57.50,-1.00
0.045649,0.082811,0.542998,0.184583,0.00514122,6.6400,42.00,50.00,55.00,-1.00
0.043322,0.091148,0.472410,0.218908,0.00489314,10.9100,42.50,50.00,54.00,-1.00
0.047061,0.109108,0.229285,0.196037,0.00424000,4.0900,42.00,50.00,53.00,-1.00
0.048971,0.097663,0.527896,0.147584,0.00457514,2.2300,43.00,50.00,56.00,-1.00
0.040712,0.085839,0.332197,0.194849,0.00492489,1.0800,44.50,51.50,56.00,-1.00
0.047449,0.108268,0.407683,0.137563,0.00381721,4.5900,44.00,54.00,60.00,-1.00
0.036565,0.089476,0.426340,0.187907,0.00613068,3.5600,44.00,53.00,53.00,-1.00
0.045684,0.098685,0.448915,0.164114,0.00380060,8.4000,42.00,51.00,56.00,-1.00
0.040330,0.111199,0.159454,0.133408,0.00544924,5.6600,44.00,54.00,58.00,-1.00
0.043556,0.089697,0.530962,0.170180,0.00453818,4.6300,45.00,53.00,59.00,-1.00
0.046531,0.106937,0.185709,0.208434,0.00474473,9.0100,40.50,49.00,53.00,-1.00
0.045232,0.105970,0.535976,0.171907,0.00415849,5.9700,45.00,56.00,60.00,-1.00
0.046276,0.109337,0.455343,0.116754,0.00421269,6.6600,43.00,54.00,60.00,-1.00
0.044648,0.105863,0.493990,0.186683,0.00404436,11.4300,45.00,53.00,57.00,-1.00
0.051015,0.119538,0.263760,0.144139,0.00457583,8.5300,43.00,53.00,59.00,-1.00
0.040370,0.095156,0.488520,0.215353,0.00521128,5.5400,45.00,50.00,55.00,-1.00
0.049483,0.127004,0.292007,0.130061,0.00463016,5.7300,43.00,53.50,60.50,-1.00
0.049457,0.136771,0.546842,0.118968,0.00668796,11.1900,44.00,52.00,58.00,-1.00
0.043311,0.124280,0.451733,0.149812,0.00435994,3.9900,43.00,52.00,57.00,-1.00
0.042456,0.094682,0.459234,0.174414,0.00410559,4.0500,45.00,54.00,58.00,-1.00
0.051478,0.114302,0.327723,0.119055,0.00477851,10.3300,42.00,53.00,58.00,-1.00
0.049198,0.102433,0.277863,0.147110,0.00409301,5.1100,44.00,53.00,58.00,-1.00
0.049992,0.096250,0.188593,0.173611,0.00492699,3.0800,42.50,49.00,55.00,-1.00
0.040086,0.130083,0.208490,0.161442,0.00587456,2.4600,43.50,52.00,56.00,-1.00
0.047636,0.113144,0.139178,0.175409,0.00471044,3.1300,43.00,53.00,56.00,-1.00
0.049688,0.100809,0.458337,0.119416,0.00466666,7.4800,44.00,56.00,61.50,-1.00
0.047737,0.115461,0.126170,0.184076,0.00500204,8.9800,41.00,49.00,54.00,-1.00
0.043222,0.092497,0.381253,0.141884,0.00411716,4.0000,47.00,54.50,60.00,-1.00
0.040894,0.090103,0.574450,0.138582,0.00553388,10.5600,44.00,56.00,61.00,-1.00
0.048677,0.109325,0.360270,0.126068,0.00404803,1.3800,45.00,54.00,58.50,-1.00
0.040800,0.089637,0.581186,0.186603,0.00545728,10.9400,44.50,53.00,57.00,-1.00
0.047183,0.097849,0.191191,0.138745,0.00454518,4.7500,44.00,54.00,59.00,-1.00
0.042330,0.095694,0.167589,0.200302,0.00516154,11.3600,45.00,52.00,56.00,-1.00
0.041129,0.093030,0.412471,0.168969,0.00424360,10.6400,45.00,54.50,58.50,-1.00
0.047166,0.145424,0.303464,0.155504,0.00613984,8.7500,42.00,50.50,56.00,-1.00
0.051295,0.110761,0.233560,0.150779,0.00461153,10.1100,44.00,51.00,57.50,-1.00
0.045303,0.116855,0.121410,0.131468,0.00507148,6.9100,47.00,59.00,63.00,-1.00
0.040473,0.125682,0.340397,0.148541,0.00484499,9.8100,44.00,53.00,58.00,-1.00
0.047172,0.109243,0.202354,0.124783,0.00442740,9.8100,43.00,50.00,55.50,-1.00
0.040713,0.090586,0.562468,0.179416,0.00518550,5.7800,43.00,52.00,56.50,-1.00
0.045903,0.100461,0.490333,0.184921,0.00403501,9.1700,44.00,50.00,55.00,-1.00
0.044963,0.093346,0.458346,0.179315,0.00402211,7.4100,45.00,53.00,58.00,-1.00
0.051627,0.108795,0.526300,0.102942,0.00599834,7.7900,43.00,58.00,64.50,-1.00
0.047702,0.092585,0.225530,0.161081,0.00443841,9.4300,42.00,52.00,58.00,-1.00
0.047574,0.110666,0.479760,0.114730,0.00443893,9.3600,42.00,52.50,59.00,-1.00
0.043556,0.100211,0.283473,0.190850,0.00400814,7.2400,47.00,53.50,59.00,-1.00
0.041251,0.099033,0.294696,0.166663,0.00414929,6.8700,45.00,53.00,57.00,-1.00
0.040687,0.113136,0.273253,0.128162,0.00465385,7.3300,43.00,53.00,58.00,-1.00
0.043989,0.110781,0.240171,0.142974,0.00401268,10.0800,43.00,52.00,57.00,-1.00
0.041561,0.085995,0.456109,0.207151,0.00502355,9.1400,43.00,53.00,56.50,-1.00
0.041216,0.103936,0.359805,0.206656,0.00441197,4.8400,42.50,51.00,54.50,-1.00
0.043431,0.111591,0.174114,0.223960,0.00551656,4.9100,44.00,51.50,55.00,-1.00
0.041721,0.094732,0.449146,0.207862,0.00458651,6.9600,45.00,51.50,56.00,-1.00
0.037563,0.100566,0.316319,0.191422,0.00535987,10.9300,44.00,52.00,57.00,-1.00
0.045141,0.121092,0.193132,0.131823,0.00455348,9.6200,41.50,52.00,57.00,-1.00
0.040724,0.084361,0.468801,0.213925,0.00553272,10.2200,43.00,49.00,53.50,-1.00
0.048726,0.136429,0.384523,0.110302,0.00560533,3.6300,41.00,52.00,59.50,-1.00
0.049167,0.126371,0.481386,0.126558,0.00491455,10.0900,41.00,49.50,57.00,-1.00
0.048556,0.107872,0.379435,0.120996,0.00413565,7.4600,42.00,53.00,57.50,-1.00
0.038433,0.091240,0.549061,0.237099,0.00749926,5.4900,44.00,52.00,56.00,-1.00
0.044865,0.102747,0.551026,0.163163,0.00425167,7.1700,43.00,51.00,56.50,-1.00
0.049091,0.126039,0.268598,0.132926,0.00455110,6.8600,43.00,53.50,58.00,-1.00
0.046425,0.147084,0.277956,0.138004,0.00649729,4.5800,46.00,57.00,58.50,-1.00
0.042943,0.111852,0.547080,0.173627,0.00447094,4.7500,43.00,50.00,56.00,-1.00
0.043835,0.103128,0.281452,0.180328,0.00385391,6.3900,46.00,54.00,59.00,-1.00
0.046473,0.124785,0.248432,0.195090,0.00463583,2.4600,42.50,50.00,53.00,-1.00
0.042706,0.095576,0.421732,0.215241,0.00453612,8.5000,41.00,48.00,53.00,-1.00
0.043590,0.104658,0.198177,0.180042,0.00426295,11.2100,41.00,49.50,54.50,-1.00
0.047006,0.087468,0.406102,0.129505,0.00460676,8.0000,43.00,53.00,59.00,-1.00
0.044777,0.105128,0.228850,0.160422,0.00393814,6.9200,42.00,50.00,56.00,-1.00
0.051744,0.096470,0.248753,0.151727,0.00502605,8.2400,42.00,51.50,57.50,-1.00
0.048622,0.119727,0.219025,0.172262,0.00436888,4.1300,43.00,51.00,56.00,-1.00
0.047654,0.132783,0.213161,0.133828,0.00510935,9.9400,42.00,52.00,56.00,-1.00
0.035451,0.113319,0.187115,0.163194,0.00760559,10.0500,47.00,53.50,58.00,-1.00
0.049195,0.127021,0.381581,0.160699,0.00441587,8.0900,41.50,49.00,55.00,-1.00
0.039739,0.121131,0.127409,0.147731,0.00620117,6.3200,42.00,52.00,58.00,-1.00
0.044465,0.129313,0.277473,0.140128,0.00452254,6.6600,41.00,50.00,56.50,-1.00
0.049820,0.113063,0.356773,0.126227,0.00423305,9.4600,42.00,54.00,59.00,-1.00
0.048633,0.112970,0.267996,0.139971,0.00403457,3.2700,41.00,50.50,56.00,-1.00
0.045609,0.112150,0.552335,0.125683,0.00462116,11.0400,44.50,55.00,61.00,-1.00
0.042546,0.089968,0.326603,0.188694,0.00430215,9.0600,43.50,49.00,54.00,-1.00
0.050811,0.099054,0.488351,0.148819,0.00469931,3.2700,44.00,53.00,58.00,-1.00
0.049926,0.131545,0.138575,0.159801,0.00589508,11.2700,41.00,50.00,55.00,-1.00
0.043986,0.097420,0.471705,0.152299,0.00396981,2.4600,46.50,53.50,56.50,-1.00
0.042310,0.109268,0.285198,0.123948,0.00430330,10.9900,46.00,55.00,61.00,-1.00
0.048210,0.121283,0.167540,0.130866,0.00485049,10.5100,43.50,52.00,58.50,-1.00
0.051961,0.146587,0.538220,0.114321,0.00944409,6.7800,42.00,54.00,60.00,-1.00
0.041519,0.114455,0.172677,0.223975,0.00601808,4.6500,43.00,50.00,55.00,-1.00
0.045831,0.092292,0.499312,0.205476,0.00460908,7.9900,42.00,47.00,52.00,-1.00
0.043341,0.099119,0.143326,0.160142,0.00481077,10.8300,43.50,52.50,58.00,-1.00
0.048924,0.116193,0.178757,0.146280,0.00454526,6.7300,41.00,50.50,56.00,-1.00
0.044454,0.107957,0.482766,0.112580,0.00446030,4.1300,44.00,56.00,62.00,-1.00
0.046715,0.101694,0.311035,0.134756,0.00389508,11.5400,45.50,54.00,61.00,-1.00
0.040795,0.089766,0.405282,0.237446,0.00586946,10.1800,43.00,50.00,54.00,-1.00
0.038490,0.091731,0.429474,0.210113,0.00555333,4.4100,44.00,52.00,56.00,-1.00
0.046420,0.118639,0.205827,0.154957,0.00419290,3.0300,42.50,51.00,57.00,-1.00
0.047301,0.109553,0.554340,0.149313,0.00440084,8.7000,44.50,53.00,58.00,-1.00
0.045537,0.112861,0.529031,0.130951,0.00436933,11.5200,45.00,56.00,62.50,-1.00
0.048935,0.126224,0.175664,0.124227,0.00521729,4.1300,45.50,55.00,60.00,-1.00
0.056675,0.120022,0.459915,0.132136,0.00780949,9.1000,41.50,50.00,54.00,-1.00
0.046179,0.112756,0.596309,0.169428,0.00478705,8.3400,41.00,48.00,52.00,-1.00
0.035920,0.079721,0.515784,0.156842,0.00797256,6.8600,49.00,59.00,64.50,-1.00
0.045995,0.089648,0.558867,0.214588,0.00541989,5.7400,43.50,50.00,55.00,-1.00
0.045208,0.089133,0.578864,0.124786,0.00544457,6.3400,48.00,59.50,65.00,-1.00
0.045324,0.123103,0.220790,0.127477,0.00451709,5.8100,41.00,52.00,59.00,-1.00
0.053630,0.098190,0.469867,0.165943,0.00569606,10.9900,42.00,51.00,55.50,-1.00
0.039494,0.087560,0.275211,0.194465,0.00536212,11.4300,46.50,53.50,58.00,-1.00
0.049105,0.097974,0.373236,0.144307,0.00408476,10.9600,43.00,52.00,59.50,-1.00
0.039433,0.101015,0.436358,0.228719,0.00565153,8.9500,41.50,48.00,52.00,-1.00
0.059054,0.120034,0.300889,0.116436,0.01063195,10.8800,41.50,53.00,59.50,-1.00
0.045053,0.131495,0.452728,0.133870,0.00482141,5.8600,48.00,55.00,61.00,-1.00
0.047975,0.133604,0.171081,0.103347,0.00628604,3.3000,42.00,54.00,61.00,-1.00
0.046468,0.095358,0.340266,0.210235,0.00431151,7.7700,41.50,49.00,53.00,-1.00
0.052293,0.114275,0.283581,0.159585,0.00472389,9.1000,41.00,48.50,53.00,-1.00
0.050516,0.114516,0.185359,0.139866,0.00482475,3.6000,43.50,53.00,57.00,-1.00
0.042713,0.120661,0.387291,0.106996,0.00477124,1.9600,45.00,56.00,61.00,-1.00
0.046737,0.083941,0.590118,0.233458,0.00710124,11.2200,45.00,52.00,55.00,-1.00
0.040782,0.106570,0.462656,0.142652,0.00434610,5.7300,46.00,57.00,63.00,-1.00
0.042612,0.104270,0.324068,0.168524,0.00380587,9.3300,43.50,52.50,58.00,-1.00
0.048310,0.096254,0.206320,0.154802,0.00447541,8.9800,43.50,50.00,56.00,-1.00
0.042042,0.104231,0.335714,0.194972,0.00408031,8.9300,42.50,51.00,55.00,-1.00
0.046905,0.080846,0.411308,0.231412,0.00599961,6.0400,42.50,49.00,54.00,-1.00
0.038753,0.089316,0.550113,0.202789,0.00608479,9.2600,49.00,55.50,60.00,-1.00
0.044078,0.113554,0.561020,0.129960,0.00471490,4.9500,44.00,53.00,60.00,-1.00
0.043559,0.101089,0.473443,0.109910,0.00464607,6.5800,44.00,55.50,61.50,-1.00
0.043844,0.119971,0.327258,0.118356,0.00430910,9.8200,44.00,54.00,59.00,-1.00
0.042570,0.106745,0.503130,0.144667,0.00419477,2.5100,45.00,54.00,59.50,-1.00
0.035604,0.095716,0.343053,0.232502,0.00799605,8.1400,43.50,52.00,56.00,-1.00
0.050794,0.136854,0.347199,0.101192,0.00634943,7.6800,41.50,51.00,60.00,-1.00
0.044480,0.103661,0.332845,0.174698,0.00367271,7.5700,43.00,50.00,54.50,-1.00
0.042640,0.091687,0.366155,0.192863,0.00420915,9.9300,46.00,54.50,59.00,-1.00
0.042838,0.091341,0.284476,0.176404,0.00423577,3.9600,43.50,54.50,54.00,-1.00
0.044904,0.108973,0.532848,0.169360,0.00415421,11.2900,41.00,49.00,54.50,-1.00
0.044965,0.097811,0.573074,0.172463,0.00451958,6.9100,42.00,50.00,54.50,-1.00
0.043958,0.117725,0.355216,0.156811,0.00381655,3.4900,42.00,52.00,58.00,-1.00
0.048058,0.120286,0.436912,0.135889,0.00415906,4.7700,43.00,55.00,61.00,-1.00
0.044147,0.105643,0.145998,0.170190,0.00457074,7.9900,45.00,54.50,59.00,-1.00
0.040547,0.083578,0.562639,0.223501,0.00667883,11.4800,44.00,51.00,55.00,-1.00
0.040374,0.083845,0.469946,0.209089,0.00553555,8.3200,47.00,55.00,59.00,-1.00
0.041461,0.105893,0.205246,0.189400,0.00462709,5.7600,42.00,50.00,55.00,-1.00
0.044280,0.114780,0.454325,0.112731,0.00441299,5.9500,42.00,55.00,61.00,-1.00
0.041478,0.088176,0.458014,0.221787,0.00531556,7.5400,42.00,50.00,54.50,-1.00
0.041467,0.113655,0.370370,0.159874,0.00402847,3.9800,42.00,51.50,56.00,-1.00
0.041048,0.113890,0.207321,0.138406,0.00477469,3.5400,44.00,56.00,60.00,-1.00
0.040571,0.110237,0.339951,0.157995,0.00416467,4.9200,47.50,57.00,62.00,-1.00
0.040932,0.106753,0.239575,0.159834,0.00436828,3.5900,47.00,56.00,60.50,-1.00
0.046342,0.126563,0.544794,0.119111,0.00529749,8.2900,44.00,53.50,60.00,-1.00
0.047771,0.108655,0.156318,0.173837,0.00452291,11.2000,43.00,50.50,56.00,-1.00
0.050106,0.097150,0.453640,0.150440,0.00441736,10.9600,43.00,52.50,58.00,-1.00
0.051556,0.118174,0.120515,0.104054,0.00680156,6.8600,43.00,57.00,62.50,-1.00
0.044279,0.110539,0.358915,0.144078,0.00370864,7.3800,42.50,52.00,58.00,-1.00
0.047540,0.124655,0.232413,0.100653,0.00520576,6.9200,41.50,52.50,59.00,-1.00
0.050791,0.088323,0.214796,0.219241,0.00647958,5.5400,43.00,51.00,54.00,-1.00
0.039550,0.112286,0.158697,0.158746,0.00547190,6.6100,42.00,52.00,58.00,-1.00
0.045335,0.121663,0.388275,0.141931,0.00396099,10.4400,46.50,55.50,60.50,-1.00
0.046245,0.107745,0.122133,0.154421,0.00473765,4.9200,44.00,54.00,59.00,-1.00
0.044421,0.117868,0.319344,0.191648,0.00406473,9.2000,43.00,50.50,55.50,-1.00
0.046798,0.090366,0.355542,0.218952,0.00476461,9.0900,43.00,48.50,54.00,-1.00
0.049853,0.113048,0.272529,0.113198,0.00465360,6.5600,43.00,52.50,58.00,-1.00
0.048310,0.114271,0.171818,0.120806,0.00484968,4.1300,44.00,53.00,60.00,-1.00
0.048939,0.086987,0.426758,0.187088,0.00470680,5.5400,42.00,50.00,56.00,-1.00
0.045276,0.083461,0.504255,0.180511,0.00477948,6.6600,43.00,51.00,55.00,-1.00
