brca1_rate,low_delta,high_delta,neoplastic_div_rate,weight,distance_weighted_sse,onset_age,sat25,sat50,sat90
0.046928,0.126476,0.441561,0.109082,0.00487474,4.4500,41.00,52.00,60.00,-1.00
0.045865,0.140874,0.486599,0.106029,0.00681580,8.3900,42.50,54.50,61.00,-1.00
0.055829,0.106771,0.241315,0.190454,0.00603983,7.8300,43.50,51.50,57.00,-1.00
0.042257,0.086273,0.463121,0.219470,0.00524677,13.4900,43.00,52.00,56.00,-1.00
0.054561,0.139742,0.377835,0.107064,0.00736855,8.1000,41.50,51.00,57.00,-1.00
0.039932,0.093728,0.332553,0.196584,0.00448659,14.4900,44.00,53.00,58.00,-1.00
0.048163,0.118453,0.366939,0.107638,0.00442926,9.6500,41.50,52.00,60.00,-1.00
0.042888,0.098698,0.358300,0.179955,0.00381684,3.2700,44.00,53.00,58.50,-1.00
0.049534,0.100731,0.343808,0.171234,0.00390817,14.7600,41.00,50.50,55.50,-1.00
0.045835,0.072614,0.543008,0.182653,0.00646242,14.9300,44.00,52.00,56.00,-1.00
0.047631,0.113988,0.233981,0.110541,0.00460197,10.2300,42.50,53.00,58.00,-1.00
0.052318,0.116597,0.556930,0.128245,0.00551891,12.8000,40.00,49.00,55.00,-1.00
0.048650,0.105087,0.361574,0.156569,0.00372150,3.0800,46.00,58.00,63.00,-1.00
0.040606,0.105920,0.140319,0.201995,0.00562868,6.7200,45.00,51.00,55.50,-1.00
0.044155,0.101635,0.581631,0.229646,0.00604667,4.4100,44.50,52.00,56.00,-1.00
0.052799,0.122280,0.202642,0.110843,0.00577869,5.8600,43.00,55.00,61.00,-1.00
0.050806,0.113461,0.383564,0.131969,0.00414121,13.8400,47.00,55.00,60.00,-1.00
0.052600,0.103373,0.257060,0.222948,0.00593854,14.6600,42.00,48.50,53.00,-1.00
0.046400,0.117643,0.363034,0.230631,0.00524783,10.8700,41.00,47.00,51.00,-1.00
0.046747,0.105500,0.320162,0.166693,0.00366060,11.6100,42.50,47.50,53.00,-1.00
0.041505,0.127223,0.472634,0.109525,0.00552233,8.9500,45.00,56.00,61.00,-1.00
0.051405,0.122962,0.451432,0.184502,0.00487311,8.6700,44.00,51.50,56.00,-1.00
0.039193,0.095059,0.403475,0.144977,0.00443951,10.4500,48.00,55.00,61.00,-1.00
0.047333,0.101715,0.120458,0.239963,0.00743666,12.3400,42.00,47.50,51.50,-1.00
0.047209,0.105030,0.325645,0.223641,0.00468719,13.5000,40.50,47.00,51.50,-1.00
0.052963,0.100886,0.423088,0.191593,0.00483045,11.9400,40.00,49.00,54.00,-1.00
0.043291,0.077289,0.566565,0.149321,0.00616110,7.2400,47.00,56.00,62.00,-1.00
0.047237,0.113573,0.244795,0.102099,0.00476821,11.3700,41.50,54.00,61.00,-1.00
0.049482,0.101281,0.582385,0.169410,0.00492440,9.2400,42.00,50.50,56.50,-1.00
0.049792,0.099307,0.274565,0.164799,0.00412421,7.2300,46.00,55.00,60.00,-1.00
0.043560,0.098666,0.526035,0.118582,0.00478596,8.0600,42.00,53.00,58.00,-1.00
0.046611,0.112311,0.280621,0.188926,0.00399701,10.5200,41.50,49.00,54.00,-1.00
0.047750,0.131760,0.452867,0.128786,0.00493809,14.2600,42.00,52.00,57.50,-1.00
0.046683,0.116009,0.430393,0.124259,0.00406618,7.9900,43.00,52.50,58.50,-1.00
0.047208,0.080035,0.583913,0.184702,0.00607546,11.7700,45.00,53.00,57.00,-1.00
0.055894,0.122479,0.437898,0.134187,0.00581546,14.7600,39.50,49.00,52.00,-1.00
0.047561,0.107076,0.540959,0.163933,0.00428084,5.3800,42.00,52.00,56.50,-1.00
0.049043,0.119047,0.148589,0.159071,0.00494205,13.8000,41.00,49.00,54.50,-1.00
0.044799,0.105448,0.407818,0.174624,0.00366923,13.4300,43.00,50.00,55.00,-1.00
0.045398,0.103643,0.384707,0.163406,0.00360846,5.5300,43.00,51.00,56.00,-1.00
0.043641,0.106732,0.560722,0.219073,0.00541120,10.5500,41.00,48.00,52.50,-1.00
0.046461,0.099023,0.450262,0.133804,0.00401007,6.9100,45.00,53.00,60.00,-1.00
0.037243,0.097656,0.264785,0.189046,0.00509331,15.3600,45.50,53.00,58.00,-1.00
0.046142,0.086353,0.358887,0.165392,0.00423439,8.3900,47.00,55.00,60.00,-1.00
0.041887,0.082198,0.325106,0.167388,0.00472926,11.3200,44.00,52.00,57.00,-1.00
0.042065,0.113042,0.257797,0.189687,0.00427522,6.9000,41.50,49.00,53.00,-1.00
0.049281,0.127547,0.286325,0.126283,0.00463360,7.7400,42.00,50.00,57.50,-1.00
0.040666,0.095633,0.441038,0.177690,0.00417398,12.5800,43.00,51.00,55.00,-1.00
0.054885,0.110514,0.593807,0.111713,0.00726830,15.4000,40.00,50.50,57.00,-1.00
0.049436,0.144540,0.435230,0.106273,0.00713991,9.0100,41.00,54.00,59.00,-1.00
0.043866,0.092783,0.549248,0.178952,0.00460731,10.9100,43.50,52.50,57.50,-1.00
0.048639,0.104028,0.298023,0.225777,0.00499100,14.6300,41.50,49.00,54.00,-1.00
0.043933,0.146686,0.193689,0.120971,0.00778390,10.1400,42.00,52.00,57.50,-1.00
0.045918,0.130211,0.574186,0.154844,0.00565203,7.3800,42.00,51.00,56.00,-1.00
0.042003,0.093794,0.173218,0.212897,0.00560704,4.2600,42.50,50.00,54.50,-1.00
0.036141,0.095447,0.525776,0.160378,0.00568778,8.6700,42.00,54.00,59.00,-1.00
0.042686,0.144680,0.165338,0.147247,0.00763752,1.1700,42.50,51.00,56.00,-1.00
0.046463,0.109339,0.342823,0.163190,0.00361796,1.3800,47.00,52.00,57.00,-1.00
0.044292,0.095583,0.321788,0.222311,0.00469776,8.2200,42.00,48.50,54.00,-1.00
0.039984,0.113877,0.156027,0.138640,0.00529086,3.6000,44.00,53.00,60.00,-1.00
0.040634,0.091241,0.563073,0.219729,0.00594636,6.6300,43.00,50.00,54.00,-1.00
0.046819,0.092630,0.500418,0.215243,0.00498348,10.5100,44.50,51.00,56.00,-1.00
0.047724,0.110193,0.157016,0.158512,0.00456955,11.8100,42.00,51.50,56.00,-1.00
0.041170,0.095328,0.391167,0.231533,0.00519356,14.2100,43.00,49.00,53.00,-1.00
0.038822,0.121200,0.542486,0.130415,0.00578830,14.6300,41.50,52.00,57.50,-1.00
0.042304,0.097051,0.289579,0.182423,0.00405188,8.6100,42.50,51.00,56.00,-1.00
0.044335,0.087247,0.547289,0.198092,0.00511450,3.0500,44.50,51.50,55.00,-1.00
0.044265,0.100383,0.166800,0.143620,0.00463483,14.9400,44.00,54.00,61.00,-1.00
0.043683,0.094673,0.591358,0.132267,0.00524520,10.5400,45.00,53.50,60.00,-1.00
0.049790,0.107942,0.566511,0.159430,0.00473292,8.0800,42.00,51.00,57.50,-1.00
0.039984,0.087116,0.361888,0.186044,0.00461961,13.6400,43.00,52.00,56.00,-1.00
0.039622,0.099457,0.248587,0.173864,0.00446368,4.9300,46.00,55.00,59.00,-1.00
0.050207,0.115450,0.126688,0.151312,0.00524770,12.9600,43.00,51.00,56.50,-1.00
0.040357,0.088892,0.548653,0.202134,0.00544241,13.6500,45.00,51.00,57.00,-1.00
0.044393,0.103904,0.383212,0.129851,0.00385169,4.9200,43.50,55.50,61.00,-1.00
0.042876,0.109297,0.317495,0.214239,0.00445259,8.9800,41.50,49.50,53.00,-1.00
0.040241,0.094627,0.521808,0.176363,0.00465444,8.2100,46.00,54.00,58.50,-1.00
0.045487,0.117562,0.209987,0.128221,0.00442830,8.3900,46.00,53.50,60.00,-1.00
0.046412,0.099731,0.428432,0.119880,0.00417278,13.8500,43.00,54.00,62.00,-1.00
0.041652,0.093446,0.463753,0.185240,0.00426483,11.2400,44.00,52.00,56.50,-1.00
0.049397,0.109035,0.310138,0.170999,0.00387702,13.1000,42.50,52.50,56.00,-1.00
0.043586,0.093515,0.538143,0.228006,0.00563741,12.8900,41.50,48.00,51.50,-1.00
0.049842,0.112143,0.164410,0.227803,0.00644555,13.7600,41.00,47.50,51.50,-1.00
0.046514,0.112654,0.340135,0.118879,0.00401221,5.7600,45.00,55.00,60.00,-1.00
0.048555,0.094940,0.336145,0.207333,0.00448384,7.5900,41.50,50.00,55.00,-1.00
0.050688,0.118967,0.472200,0.158557,0.00439423,9.6800,41.00,50.50,55.50,-1.00
0.051443,0.092844,0.307585,0.173544,0.00458085,13.6200,40.50,48.00,53.00,-1.00
0.047542,0.107046,0.562878,0.117995,0.00496675,13.3500,47.50,56.50,62.00,-1.00
0.046793,0.110740,0.158640,0.163944,0.00452099,9.0100,44.00,52.50,57.50,-1.00
0.047219,0.113080,0.407038,0.133421,0.00384287,5.1600,42.00,52.00,58.50,-1.00
0.047994,0.112016,0.491315,0.130187,0.00421767,13.1600,43.00,54.00,59.50,-1.00
0.035284,0.084819,0.587187,0.215956,0.00830807,11.5100,43.00,50.50,55.50,-1.00
0.048377,0.126917,0.168401,0.161212,0.00509715,8.0900,42.00,51.00,56.00,-1.00
0.050348,0.151883,0.247059,0.116824,0.00853322,12.0900,40.00,53.00,59.00,-1.00
0.043620,0.101229,0.517118,0.148819,0.00416342,7.3300,41.00,50.50,56.50,-1.00
0.040753,0.099723,0.305551,0.183753,0.00411778,5.7400,41.50,50.50,55.00,-1.00
0.046848,0.107523,0.541446,0.180639,0.00436011,12.9600,42.50,50.00,55.00,-1.00
0.045757,0.089773,0.350918,0.179352,0.00407399,1.1800,42.00,51.00,57.00,-1.00
0.043711,0.101539,0.161604,0.120139,0.00511034,11.6300,45.50,57.00,63.00,-1.00
0.048860,0.098249,0.552606,0.136627,0.00477399,14.8200,42.00,53.00,59.00,-1.00
0.038782,0.093329,0.503438,0.177716,0.00485031,13.2300,46.00,55.00,60.00,-1.00
0.043776,0.088292,0.315441,0.222586,0.00506858,5.0800,45.00,51.00,55.00,-1.00
0.043721,0.101109,0.198142,0.223532,0.00536174,12.3500,47.00,53.00,57.00,-1.00
0.050941,0.099864,0.506699,0.200236,0.00497731,8.1600,43.00,48.50,55.00,-1.00
0.044590,0.094116,0.462117,0.174063,0.00399794,4.8800,43.00,52.00,56.00,-1.00
0.048383,0.123528,0.257735,0.147546,0.00427011,2.5000,42.00,52.00,59.00,-1.00
0.040239,0.106528,0.337882,0.207276,0.00448974,8.7600,41.00,49.00,53.00,-1.00
0.047345,0.079796,0.377686,0.227537,0.00604235,6.7200,42.50,48.00,53.00,-1.00
0.044197,0.113133,0.250841,0.134531,0.00406280,5.5200,46.00,55.50,61.50,-1.00
0.038037,0.104055,0.419606,0.112064,0.00524744,11.8700,43.50,54.50,62.00,-1.00
0.049810,0.111371,0.190993,0.145066,0.00450840,5.4300,42.00,53.00,59.50,-1.00
0.045655,0.113537,0.528992,0.124217,0.00453197,10.7700,42.00,53.00,59.00,-1.00
0.043460,0.117088,0.215617,0.120059,0.00463724,14.4300,45.00,56.00,61.50,-1.00
0.049953,0.118443,0.262877,0.105873,0.00485571,11.6200,43.00,54.00,61.00,-1.00
0.046048,0.089463,0.448626,0.203982,0.00454028,15.2200,41.00,49.00,53.00,-1.00
0.043813,0.088335,0.581860,0.217787,0.00596616,13.1100,44.00,51.00,55.50,-1.00
0.043432,0.094941,0.548406,0.136522,0.00472476,14.7500,44.00,52.00,58.00,-1.00
0.042568,0.140574,0.383665,0.121895,0.00609201,6.0200,42.00,54.00,60.00,-1.00
0.049850,0.111170,0.236114,0.159077,0.00417326,5.7300,42.50,51.00,57.00,-1.00
0.041880,0.103261,0.262760,0.178035,0.00405440,6.5100,45.00,54.50,56.00,-1.00
0.046399,0.124609,0.165999,0.148990,0.00487878,6.1200,42.00,51.50,56.50,-1.00
0.041597,0.092117,0.582014,0.222986,0.00613185,9.7900,42.00,50.00,55.00,-1.00
0.044502,0.094242,0.416358,0.128420,0.00417555,12.6700,44.50,52.00,59.00,-1.00
0.046034,0.130302,0.146274,0.111870,0.00608891,12.2000,41.00,53.00,60.00,-1.00
0.045155,0.106833,0.181211,0.228559,0.00570797,8.0600,43.50,50.00,53.00,-1.00
0.043590,0.118224,0.248401,0.136473,0.00420546,11.4300,44.50,55.00,58.00,-1.00
0.046393,0.125067,0.250296,0.114839,0.00472892,13.0400,40.00,50.00,56.00,-1.00
0.048097,0.130145,0.587758,0.105723,0.00677039,9.7400,44.00,55.00,60.00,-1.00
0.053766,0.108188,0.290686,0.142373,0.00471090,13.4400,39.00,47.00,53.00,-1.00
0.041467,0.110012,0.136019,0.168370,0.00505359,15.2200,48.00,57.00,64.00,-1.00
0.043962,0.136161,0.422450,0.108777,0.00578200,1.6800,45.00,54.00,58.50,-1.00
0.047533,0.124926,0.185955,0.166434,0.00478937,11.5400,41.00,49.50,54.00,-1.00
0.050497,0.097934,0.525970,0.117950,0.00517784,10.0800,43.00,54.00,60.00,-1.00
0.049108,0.097775,0.401175,0.144699,0.00398299,6.9500,45.00,54.00,58.50,-1.00
0.048054,0.111672,0.294298,0.191676,0.00406153,6.5300,44.00,51.50,55.00,-1.00
0.048047,0.107086,0.276253,0.154352,0.00382604,5.8600,42.00,50.00,56.00,-1.00
0.040692,0.109266,0.319996,0.146856,0.00401385,11.3700,42.50,51.00,58.00,-1.00
0.044323,0.107354,0.323478,0.112960,0.00418810,4.4700,44.00,55.00,62.00,-1.00
0.048120,0.117970,0.210653,0.136150,0.00438674,3.8100,44.00,56.00,61.00,-1.00
0.044284,0.108356,0.247658,0.175025,0.00393728,2.8700,44.00,52.50,56.00,-1.00
0.048568,0.103276,0.158204,0.222116,0.00594955,10.3700,42.00,50.00,53.00,-1.00
0.049395,0.101426,0.404419,0.138034,0.00398259,14.3600,42.50,52.50,57.00,-1.00
0.044231,0.102261,0.543467,0.101566,0.00536470,7.1200,49.00,59.00,62.00,-1.00
0.045318,0.098916,0.407021,0.116924,0.00421240,14.1800,44.50,55.00,62.00,-1.00
0.042776,0.097628,0.362196,0.152162,0.00382316,6.9100,43.00,53.00,57.00,-1.00
0.041892,0.105403,0.415171,0.164922,0.00380516,5.8600,43.00,50.50,55.00,-1.00
0.044896,0.110256,0.235188,0.151937,0.00395125,9.6000,41.00,51.00,56.00,-1.00
0.049697,0.134418,0.266272,0.115381,0.00549652,5.9000,42.00,53.00,58.00,-1.00
0.045628,0.124125,0.568937,0.120718,0.00545329,10.0800,42.00,51.50,59.00,-1.00
0.047109,0.130283,0.164416,0.174363,0.00547443,15.1600,39.00,46.00,52.00,-1.00
0.044049,0.103840,0.401013,0.226465,0.00469599,15.0300,41.50,48.00,52.00,-1.00
0.046486,0.147414,0.436126,0.121293,0.00709154,10.8800,43.00,54.00,60.00,-1.00
0.041335,0.108909,0.226488,0.219440,0.00521147,5.2700,45.00,51.00,55.00,-1.00
0.045255,0.098540,0.166806,0.165484,0.00457556,11.5000,44.00,53.00,58.00,-1.00
0.041918,0.079668,0.525543,0.223251,0.00641184,12.7600,41.50,49.00,50.00,-1.00
0.043359,0.079055,0.548520,0.228257,0.00685264,12.0700,46.50,52.50,56.00,-1.00
0.045423,0.097802,0.352192,0.161341,0.00370829,11.6600,44.00,51.50,56.00,-1.00
0.045716,0.108160,0.244280,0.172989,0.00391839,4.8700,43.00,52.50,58.50,-1.00
0.042045,0.089128,0.410316,0.218489,0.00490624,5.4300,43.00,50.00,54.00,-1.00
0.043847,0.118008,0.531391,0.105163,0.00527099,15.3400,47.00,58.00,64.50,-1.00
0.053317,0.106056,0.564902,0.113007,0.00619291,10.0900,44.00,56.00,62.00,-1.00
0.038472,0.088986,0.474066,0.118132,0.00579697,13.8800,47.50,59.00,64.00,-1.00
0.048262,0.104136,0.171012,0.121629,0.00493203,8.2400,43.00,55.00,61.00,-1.00
0.039698,0.083980,0.577107,0.155455,0.00595613,7.3800,48.00,57.00,63.00,-1.00
0.041675,0.091303,0.349694,0.179723,0.00414924,11.8700,42.00,51.00,57.00,-1.00
0.040064,0.110108,0.355261,0.114257,0.00461893,13.3900,45.00,58.00,63.00,-1.00
0.043598,0.097096,0.377798,0.183662,0.00384272,6.4900,41.50,50.00,55.50,-1.00
0.048627,0.121692,0.340675,0.107955,0.00456346,12.2000,41.00,54.00,59.00,-1.00
0.043268,0.105938,0.569002,0.151615,0.00454929,14.0200,45.00,56.00,61.00,-1.00
0.055572,0.128319,0.198171,0.131267,0.00664066,11.2000,41.00,48.00,56.00,-1.00
0.045405,0.086587,0.564157,0.189623,0.00518949,11.3800,43.00,50.00,55.00,-1.00
0.043191,0.136906,0.327992,0.110983,0.00576599,9.2700,43.00,51.50,57.50,-1.00
0.034115,0.090560,0.415848,0.177425,0.00610938,12.4500,45.00,53.00,58.50,-1.00
0.046221,0.109693,0.470657,0.237333,0.00554453,14.9300,39.50,47.00,51.50,-1.00
0.045214,0.088341,0.382748,0.167176,0.00408448,12.6400,47.50,57.00,62.00,-1.00
