brca1_rate,low_delta,high_delta,neoplastic_div_rate,weight,distance_weighted_sse,onset_age,sat25,sat50,sat90
0.042816,0.105679,0.487883,0.187690,0.00407173,7.0200,44.00,52.00,56.00,-1.00
0.046148,0.097377,0.241098,0.168984,0.00397595,7.8400,44.00,51.00,57.50,-1.00
0.045060,0.126247,0.164634,0.118201,0.00526512,4.4500,44.00,53.00,60.00,-1.00
0.043639,0.092788,0.403210,0.158904,0.00386143,7.6200,42.00,53.00,58.00,-1.00
0.045516,0.123537,0.346433,0.102543,0.00477641,6.0800,43.00,56.00,64.00,-1.00
0.043832,0.105023,0.580447,0.136335,0.00476962,6.5600,43.00,52.00,57.50,-1.00
0.049031,0.113466,0.230212,0.160345,0.00408622,5.2400,41.00,50.00,55.50,-1.00
0.045386,0.130001,0.415668,0.143656,0.00443600,8.0000,43.00,52.00,58.00,-1.00
0.048469,0.142049,0.360828,0.104511,0.00651024,2.7800,43.00,54.00,62.00,-1.00
0.043172,0.107915,0.478797,0.133851,0.00408923,5.0500,44.00,54.00,61.00,-1.00
0.048148,0.125058,0.578564,0.111226,0.00612024,7.5700,42.00,52.50,59.00,-1.00
0.045632,0.087765,0.540402,0.227459,0.00601895,8.1400,41.50,48.50,53.00,-1.00
0.044106,0.105825,0.192901,0.230042,0.00572460,6.9700,41.00,47.50,51.50,-1.00
0.041882,0.092620,0.197359,0.188285,0.00479745,3.9900,46.50,54.50,59.00,-1.00
0.043955,0.099192,0.522973,0.139363,0.00429649,5.7800,44.00,53.00,59.50,-1.00
0.049028,0.125766,0.469322,0.139124,0.00461975,7.3900,43.00,52.00,58.00,-1.00
0.043299,0.088036,0.261040,0.207335,0.00487461,5.1900,42.50,50.00,55.00,-1.00
0.046560,0.133875,0.255592,0.118550,0.00516585,4.9800,41.00,50.50,57.00,-1.00
0.043662,0.103191,0.332136,0.144148,0.00368537,4.9600,42.00,52.00,57.50,-1.00
0.044552,0.128232,0.325696,0.157580,0.00420614,6.0800,43.00,52.00,56.50,-1.00
0.044897,0.081368,0.561586,0.198092,0.00565458,6.0400,42.00,51.00,55.00,-1.00
0.048632,0.145761,0.461410,0.124426,0.00704437,7.4400,44.00,53.50,59.00,-1.00
0.047542,0.137146,0.304078,0.110731,0.00558884,4.4700,46.00,57.00,62.50,-1.00
0.048655,0.105754,0.454285,0.137821,0.00403077,6.0800,44.00,53.00,59.00,-1.00
0.045092,0.103598,0.215765,0.120860,0.00443030,6.2300,42.00,54.00,58.00,-1.00
0.040118,0.120025,0.314658,0.135385,0.00453872,4.0200,45.00,54.00,58.00,-1.00
0.045090,0.106561,0.527552,0.125920,0.00445148,3.9100,44.00,53.00,58.00,-1.00
0.045565,0.115126,0.261628,0.130078,0.00397346,3.8200,43.00,50.00,57.00,-1.00
0.043369,0.104167,0.388403,0.190454,0.00378348,6.2000,44.50,53.50,58.00,-1.00
0.044256,0.111371,0.140111,0.152397,0.00453192,4.4100,45.50,53.00,59.00,-1.00
0.046546,0.127297,0.128046,0.103351,0.00625211,7.3800,45.00,55.00,61.00,-1.00
0.049571,0.101150,0.384589,0.177649,0.00401708,5.1900,42.00,50.50,54.50,-1.00
0.043599,0.090517,0.477685,0.230826,0.00547520,2.0400,43.50,49.00,53.00,-1.00
0.043315,0.125055,0.395017,0.122764,0.00448684,6.0400,45.00,56.00,61.50,-1.00
0.044407,0.094778,0.197053,0.205756,0.00489569,4.9200,44.00,51.50,55.00,-1.00
0.050608,0.132581,0.446468,0.133704,0.00533692,4.5900,43.00,52.00,56.00,-1.00
0.039363,0.091138,0.313103,0.159233,0.00457270,6.9700,47.00,54.00,62.00,-1.00
0.054680,0.114944,0.359450,0.120243,0.00568697,7.3600,45.00,55.00,60.00,-1.00
0.041208,0.104865,0.422808,0.140612,0.00401899,5.9700,43.00,51.00,57.00,-1.00
0.048558,0.123434,0.348027,0.128247,0.00422243,5.1900,43.00,52.00,57.00,-1.00
0.046664,0.078003,0.589360,0.201210,0.00664339,2.9000,43.00,52.50,57.00,-1.00
0.040151,0.079286,0.592058,0.174949,0.00640289,6.1500,45.00,56.00,60.00,-1.00
0.039038,0.097182,0.548139,0.140172,0.00532388,6.7200,45.00,55.00,62.00,-1.00
0.040668,0.101578,0.507515,0.140410,0.00451057,2.9300,48.00,58.00,63.00,-1.00
0.047711,0.117230,0.440270,0.226428,0.00555645,6.7200,42.00,51.00,55.00,-1.00
0.040954,0.092485,0.495175,0.199410,0.00468176,4.1300,45.00,53.00,57.50,-1.00
0.053409,0.119403,0.478883,0.121798,0.00574805,6.1300,42.50,52.00,59.00,-1.00
0.044032,0.099460,0.462041,0.232997,0.00525076,0.7100,44.00,52.50,57.00,-1.00
0.043481,0.091888,0.265941,0.158281,0.00412049,6.5100,44.00,53.00,57.00,-1.00
0.047045,0.090636,0.579375,0.116179,0.00595386,6.5400,46.00,54.50,61.50,-1.00
0.046508,0.125471,0.426957,0.170096,0.00422236,4.0000,43.00,52.00,58.00,-1.00
0.048541,0.113506,0.395958,0.143210,0.00382226,6.8600,43.00,56.00,58.00,-1.00
0.042925,0.113247,0.586647,0.193329,0.00515456,4.1200,43.50,50.00,55.00,-1.00
0.045092,0.088437,0.526348,0.236383,0.00628862,4.7800,46.00,52.00,56.00,-1.00
0.047132,0.115999,0.500998,0.105519,0.00498417,5.5000,43.00,55.00,61.00,-1.00
0.046482,0.116924,0.412843,0.106417,0.00449789,6.7800,44.00,57.00,63.00,-1.00
0.047165,0.108039,0.193726,0.214993,0.00514736,4.8700,44.00,50.50,53.50,-1.00
0.047830,0.105106,0.483696,0.155270,0.00394774,5.2600,41.00,52.00,56.50,-1.00
0.041890,0.135773,0.393636,0.100472,0.00648673,7.5400,43.50,55.00,61.00,-1.00
0.048993,0.119085,0.147115,0.113741,0.00538810,6.2700,43.00,53.00,59.50,-1.00
0.043720,0.125847,0.415460,0.113270,0.00479025,7.5400,46.00,57.00,59.50,-1.00
0.040853,0.096689,0.147988,0.214301,0.00602587,5.6600,42.50,50.00,54.00,-1.00
0.043557,0.104951,0.377760,0.180775,0.00365206,6.8200,42.50,50.50,55.00,-1.00
0.049165,0.106190,0.178792,0.137646,0.00454683,8.1400,41.00,49.00,55.00,-1.00
0.043200,0.113017,0.269724,0.185329,0.00396423,5.0600,45.50,53.00,57.50,-1.00
0.045954,0.092231,0.589328,0.121187,0.00568204,4.5800,43.00,54.00,58.00,-1.00
0.039990,0.098772,0.246451,0.157768,0.00441061,7.9000,42.00,52.00,57.00,-1.00
0.050622,0.123390,0.495424,0.105417,0.00571261,5.2800,42.00,53.00,60.00,-1.00
0.050703,0.112984,0.154892,0.144782,0.00493299,7.2300,42.00,52.50,57.50,-1.00
0.047411,0.124285,0.208205,0.138765,0.00444748,6.7200,44.00,54.00,60.00,-1.00
0.046411,0.133243,0.364335,0.119886,0.00490797,6.2700,42.00,55.00,60.00,-1.00
0.044421,0.114915,0.444774,0.100900,0.00482673,5.6200,42.00,51.50,59.50,-1.00
0.044626,0.089747,0.438789,0.231601,0.00539278,6.4800,49.00,54.00,56.00,-1.00
0.041050,0.092145,0.259388,0.218167,0.00523393,3.6200,42.00,49.00,54.00,-1.00
0.040154,0.112019,0.213295,0.226787,0.00603370,3.4700,46.00,51.00,54.50,-1.00
0.049118,0.087631,0.473320,0.128934,0.00514082,8.0800,46.00,54.00,60.00,-1.00
0.044889,0.090779,0.493627,0.156190,0.00422724,6.2300,43.00,51.00,56.50,-1.00
0.042212,0.102314,0.187806,0.198658,0.00472209,7.5700,42.00,51.00,55.00,-1.00
0.052297,0.094268,0.178558,0.199345,0.00641044,6.9000,45.00,53.00,57.00,-1.00
0.049761,0.108771,0.405294,0.126768,0.00417986,5.6200,43.00,56.00,62.00,-1.00
0.051011,0.096315,0.521187,0.164109,0.00496300,4.8600,43.00,52.00,57.00,-1.00
0.047512,0.090884,0.580891,0.180345,0.00512709,6.1200,43.00,52.00,56.00,-1.00
0.039139,0.102332,0.570601,0.167338,0.00513871,8.1000,43.00,51.50,57.00,-1.00
0.052011,0.108971,0.482908,0.144251,0.00477318,7.8400,46.00,53.00,58.00,-1.00
0.041165,0.111301,0.344744,0.126076,0.00422921,1.8000,46.00,56.00,61.00,-1.00
0.043576,0.095623,0.433701,0.157865,0.00382316,4.4100,46.50,54.00,58.50,-1.00
0.044472,0.114654,0.134965,0.132707,0.00482706,8.0800,42.00,50.50,56.50,-1.00
0.046663,0.095565,0.369074,0.193708,0.00400010,7.6800,42.50,50.50,55.00,-1.00
0.040773,0.110214,0.447046,0.172290,0.00405402,7.3800,48.00,54.50,60.00,-1.00
0.040396,0.144858,0.324467,0.112284,0.00791293,6.5600,42.00,52.00,59.50,-1.00
0.045677,0.113166,0.481748,0.111702,0.00455446,6.4700,44.00,55.00,61.50,-1.00
0.041000,0.101740,0.238603,0.168398,0.00417978,1.6300,44.00,53.00,58.00,-1.00
0.046886,0.132108,0.196709,0.118818,0.00536560,7.2300,46.00,54.00,61.00,-1.00
0.048787,0.090958,0.592636,0.208378,0.00618465,7.5700,42.00,48.00,53.00,-1.00
0.046181,0.125229,0.128519,0.135294,0.00519028,3.0500,45.00,52.00,58.00,-1.00
0.043337,0.106129,0.409431,0.109458,0.00443988,2.3100,45.00,55.00,60.00,-1.00
0.049273,0.116806,0.321814,0.118962,0.00427858,3.4900,43.00,54.00,61.00,-1.00
0.047831,0.096999,0.177105,0.217423,0.00568138,2.5600,43.00,49.00,53.00,-1.00
0.040637,0.110173,0.445870,0.168176,0.00405638,3.8800,46.00,54.00,59.00,-1.00
0.042553,0.107199,0.206569,0.147752,0.00416738,6.0200,43.00,53.00,58.00,-1.00
0.045156,0.090825,0.474218,0.138133,0.00434914,5.6000,43.00,52.00,57.50,-1.00
0.044223,0.096343,0.436536,0.167393,0.00376984,4.5900,44.00,53.00,57.00,-1.00
0.056071,0.120568,0.168645,0.123149,0.00751528,8.1600,41.00,50.00,57.00,-1.00
0.045893,0.122011,0.253008,0.114987,0.00450952,4.8300,44.00,55.00,62.50,-1.00
0.049113,0.109018,0.208409,0.129536,0.00441534,3.3000,45.00,56.00,60.00,-1.00
0.045988,0.111321,0.586476,0.117474,0.00528937,5.1900,41.50,53.00,58.50,-1.00
0.050199,0.109010,0.164358,0.183454,0.00497135,8.0000,41.00,49.00,53.00,-1.00
0.046886,0.108242,0.273994,0.101710,0.00467438,4.9600,46.00,57.00,64.00,-1.00
0.045568,0.139052,0.230584,0.109568,0.00618381,3.9600,42.50,54.50,60.00,-1.00
0.038642,0.091888,0.402054,0.182546,0.00463663,6.0200,44.00,51.00,56.00,-1.00
0.046292,0.099991,0.593881,0.145378,0.00484002,7.6800,44.00,55.00,60.00,-1.00
0.046103,0.109576,0.451707,0.179004,0.00380157,1.8900,44.00,53.00,56.50,-1.00
0.048466,0.110431,0.187901,0.115179,0.00480669,6.6400,44.00,54.50,61.50,-1.00
0.038906,0.094881,0.165987,0.216312,0.00647986,7.2500,45.00,51.00,56.00,-1.00
0.047428,0.093150,0.336004,0.165162,0.00392158,5.2600,44.00,51.50,57.00,-1.00
0.044033,0.083887,0.562239,0.220921,0.00614732,5.3300,44.00,51.00,54.50,-1.00
0.044861,0.114580,0.276332,0.126560,0.00399409,8.1400,41.00,53.00,59.00,-1.00
0.047759,0.126393,0.202343,0.134087,0.00467013,7.8400,43.00,52.00,60.00,-1.00
0.040736,0.099144,0.582347,0.106346,0.00643915,6.8200,46.00,57.00,61.00,-1.00
0.047187,0.122907,0.286178,0.114021,0.00447312,5.3800,42.00,53.00,59.50,-1.00
0.042641,0.105185,0.307557,0.154860,0.00370442,3.0300,43.00,51.00,57.00,-1.00
0.046785,0.113163,0.175424,0.131276,0.00442770,5.4000,42.00,51.00,57.00,-1.00
0.035719,0.085091,0.549873,0.209226,0.00761904,2.2400,45.00,53.00,58.00,-1.00
0.051006,0.100936,0.458534,0.148464,0.00445057,6.8900,45.50,53.00,59.00,-1.00
0.041754,0.086115,0.466991,0.145154,0.00470594,7.1500,46.00,55.00,59.00,-1.00
0.053023,0.121303,0.304040,0.111373,0.00547409,6.4400,44.00,57.00,60.00,-1.00
0.048661,0.107604,0.403903,0.117015,0.00424616,7.2400,43.50,53.00,60.00,-1.00
0.043699,0.108060,0.213173,0.212855,0.00480763,6.4500,43.50,51.00,56.00,-1.00
0.049438,0.102021,0.382167,0.179830,0.00400149,2.3100,44.00,51.00,56.00,-1.00
0.043833,0.095997,0.535481,0.166121,0.00426142,7.1800,43.50,51.00,57.50,-1.00
0.046919,0.116528,0.578808,0.124291,0.00516542,4.4100,43.50,56.00,60.00,-1.00
0.044130,0.117255,0.326694,0.162983,0.00371108,6.0700,43.00,53.50,59.00,-1.00
0.043200,0.103634,0.144472,0.162145,0.00458331,4.8400,41.00,49.00,55.00,-1.00
0.048617,0.096847,0.228283,0.159926,0.00426160,7.8100,42.00,51.50,55.00,-1.00
0.050569,0.112787,0.596281,0.111822,0.00629223,4.2600,42.50,52.50,59.00,-1.00
0.044329,0.119831,0.322569,0.101307,0.00475714,3.8400,44.00,54.00,61.00,-1.00
0.047863,0.100289,0.461704,0.216457,0.00483355,4.4100,43.00,51.00,55.00,-1.00
0.046276,0.107199,0.436848,0.100964,0.00470773,5.9400,43.50,57.00,63.00,-1.00
0.047084,0.132258,0.271826,0.127329,0.00479127,2.0400,42.00,53.50,60.00,-1.00
0.054564,0.130157,0.477573,0.104480,0.00761740,6.1500,44.00,55.00,60.00,-1.00
0.044646,0.078268,0.524792,0.230477,0.00685571,4.7000,44.00,51.00,56.00,-1.00
0.043612,0.133126,0.267341,0.108049,0.00557700,4.9600,41.00,53.00,60.00,-1.00
0.031862,0.085807,0.324778,0.182256,0.00917164,7.8000,43.50,51.00,56.00,-1.00
0.051011,0.118758,0.529082,0.108833,0.00579751,4.0200,41.00,53.00,59.00,-1.00
0.045248,0.106328,0.360426,0.121500,0.00393984,7.7100,42.00,52.00,59.00,-1.00
0.040809,0.115219,0.142783,0.118698,0.00571651,6.1200,44.00,55.50,61.50,-1.00
0.050803,0.097262,0.304761,0.158437,0.00432833,4.5600,47.00,54.00,59.00,-1.00
0.046940,0.103734,0.406524,0.190879,0.00386437,3.0600,45.00,52.00,57.00,-1.00
0.042552,0.107391,0.372623,0.146186,0.00371324,6.9700,41.00,51.00,56.50,-1.00
0.042736,0.108411,0.369425,0.120855,0.00410661,1.5000,43.00,57.50,61.00,-1.00
0.048096,0.112982,0.374846,0.139547,0.00377529,7.3800,43.00,55.00,61.00,-1.00
0.040292,0.097474,0.346421,0.219386,0.00488911,1.8900,44.00,50.50,55.50,-1.00
0.046491,0.116030,0.557013,0.119237,0.00501699,6.2000,43.00,55.00,60.00,-1.00
0.042766,0.084552,0.537564,0.210836,0.00550734,5.3500,42.00,49.00,53.00,-1.00
0.047753,0.097969,0.422351,0.188771,0.00402228,5.9300,44.00,51.00,56.00,-1.00
0.045134,0.103191,0.424003,0.214281,0.00435812,2.5000,42.00,50.00,54.00,-1.00
0.050277,0.123395,0.531155,0.112323,0.00573641,4.7900,42.00,53.00,60.50,-1.00
0.048439,0.150208,0.229369,0.100776,0.00869995,3.9700,42.00,53.00,60.00,-1.00
0.048248,0.110777,0.576759,0.142395,0.00481691,6.2800,42.00,53.00,57.00,-1.00
0.038676,0.108831,0.172129,0.118009,0.00605220,4.4100,43.00,56.00,60.50,-1.00
0.046051,0.119101,0.457286,0.121318,0.00431632,5.1900,43.00,53.00,59.00,-1.00
0.045221,0.098140,0.429177,0.138788,0.00387360,6.2300,48.00,57.00,62.50,-1.00
0.048354,0.105598,0.561280,0.154546,0.00456176,2.4600,42.00,50.00,55.00,-1.00
0.056927,0.122641,0.125434,0.124746,0.00894090,7.0000,42.50,54.00,57.50,-1.00
0.045481,0.090528,0.586936,0.229318,0.00648908,3.5400,42.00,49.00,53.00,-1.00
0.037698,0.083245,0.536267,0.198236,0.00635917,7.5900,44.50,53.00,57.00,-1.00
0.046411,0.121436,0.207123,0.155187,0.00421330,5.7900,43.00,52.50,57.50,-1.00
0.049168,0.110071,0.125551,0.130353,0.00514093,6.8900,42.00,54.00,58.00,-1.00
0.040461,0.112541,0.295743,0.133339,0.00431616,3.4100,43.00,54.00,60.00,-1.00
0.050036,0.111350,0.377730,0.123121,0.00424564,7.7400,42.00,51.00,57.00,-1.00
0.046648,0.089131,0.314812,0.237783,0.00597379,7.0600,44.00,50.00,54.00,-1.00
0.041791,0.104411,0.243715,0.238688,0.00597139,5.3800,46.00,52.00,55.00,-1.00
0.042105,0.098758,0.254441,0.179322,0.00406642,0.5700,45.50,51.00,56.50,-1.00
0.040074,0.094948,0.395914,0.193629,0.00433483,6.9000,43.00,50.50,54.50,-1.00
0.045252,0.096099,0.392603,0.217281,0.00449668,6.3600,42.00,50.00,55.00,-1.00
0.044992,0.131418,0.392486,0.106407,0.00524357,7.8200,47.00,58.50,60.50,-1.00
0.052986,0.110056,0.593732,0.112269,0.00712132,7.9000,46.00,56.00,61.00,-1.00
